locus	transcript	exp	obs
20:62059741	ENST00000359125	1.8311e-01	0
20:62059742	ENST00000359125	7.7118e-02	1
20:62059743	ENST00000359125	8.7414e-02	0
20:62059744	ENST00000359125	8.9152e-02	0
20:62059745	ENST00000359125	8.0945e-02	0
20:62059747	ENST00000359125	7.7118e-02	0
20:62059748	ENST00000359125	1.7539e-01	0
20:62059749	ENST00000359125	1.1427e-01	0
20:62059750	ENST00000359125	1.1183e-01	1
20:62059751	ENST00000359125	7.2337e-02	0
20:62059752	ENST00000359125	7.1965e-02	0
20:62059753	ENST00000359125	1.7539e-01	0
20:62059754	ENST00000359125	5.9583e-02	0
20:62059756	ENST00000359125	1.1220e-01	0
20:62059757	ENST00000359125	6.0236e-02	0
20:62059759	ENST00000359125	1.1220e-01	0
20:62059760	ENST00000359125	6.0236e-02	0
20:62059761	ENST00000359125	6.0236e-02	0
20:62059762	ENST00000359125	7.7118e-02	0
20:62059763	ENST00000359125	1.4286e-01	0
20:62059765	ENST00000359125	1.1220e-01	0
20:62059766	ENST00000359125	6.0236e-02	0
20:62059767	ENST00000359125	6.0236e-02	0
20:62059768	ENST00000359125	1.1220e-01	0
20:62059769	ENST00000359125	5.4877e-02	0
20:62059770	ENST00000359125	1.1427e-01	0
20:62059771	ENST00000359125	1.1183e-01	0
20:62059772	ENST00000359125	7.2337e-02	0
20:62059774	ENST00000359125	1.1220e-01	0
20:62059775	ENST00000359125	6.0236e-02	0
20:62059777	ENST00000359125	1.8216e+00	0
20:62059778	ENST00000359125	2.0715e-01	1
20:62059780	ENST00000359125	2.0715e-01	0
20:62059781	ENST00000359125	1.6230e-01	2
20:62059782	ENST00000359125	3.5594e-02	0
20:62059783	ENST00000359125	1.3100e-01	0
20:62059784	ENST00000359125	1.9943e-01	0
20:62059786	ENST00000359125	8.9152e-02	0
20:62059787	ENST00000359125	1.8311e-01	0
20:62059788	ENST00000359125	4.0826e-02	0
20:62062693	ENST00000359125	1.7539e-01	0
20:62062694	ENST00000359125	7.3243e-02	0
20:62062696	ENST00000359125	1.7923e-01	0
20:62062697	ENST00000359125	7.7118e-02	0
20:62062699	ENST00000359125	2.0526e-01	0
20:62062700	ENST00000359125	2.0526e-01	0
20:62062702	ENST00000359125	2.0715e-01	0
20:62062703	ENST00000359125	1.8942e+00	1
20:62062705	ENST00000359125	1.1689e-01	1
20:62062706	ENST00000359125	1.0270e-01	0
20:62062708	ENST00000359125	2.5380e-01	1
20:62062709	ENST00000359125	1.1183e-01	0
20:62062710	ENST00000359125	4.0536e-02	0
20:62062711	ENST00000359125	9.3797e-02	0
20:62062712	ENST00000359125	6.2280e-02	0
20:62062714	ENST00000359125	1.8311e-01	0
20:62062715	ENST00000359125	1.1183e-01	0
20:62062716	ENST00000359125	4.0536e-02	0
20:62062717	ENST00000359125	9.3797e-02	0
20:62062718	ENST00000359125	7.0054e-02	1
20:62062720	ENST00000359125	1.4771e+00	1
20:62062721	ENST00000359125	7.2337e-02	0
20:62062722	ENST00000359125	3.8437e-02	0
20:62065162	ENST00000359125	1.7539e-01	0
20:62065163	ENST00000359125	1.1220e-01	0
20:62065165	ENST00000359125	1.1689e-01	1
20:62065166	ENST00000359125	1.1689e-01	0
20:62065167	ENST00000359125	2.0472e-01	0
20:62065168	ENST00000359125	2.1860e-01	1
20:62065169	ENST00000359125	2.1860e-01	0
20:62065171	ENST00000359125	2.0715e-01	1
20:62065172	ENST00000359125	2.0526e-01	0
20:62065174	ENST00000359125	1.1669e-01	0
20:62065175	ENST00000359125	2.1451e+00	0
20:62065177	ENST00000359125	2.5380e-01	2
20:62065178	ENST00000359125	1.1669e-01	1
20:62065180	ENST00000359125	1.0008e-01	0
20:62065181	ENST00000359125	2.5380e-01	0
20:62065183	ENST00000359125	1.6273e-01	0
20:62065184	ENST00000359125	1.1183e-01	0
20:62065186	ENST00000359125	1.5492e+00	0
20:62065187	ENST00000359125	5.5539e-02	0
20:62065188	ENST00000359125	6.0236e-02	0
20:62065189	ENST00000359125	7.7118e-02	0
20:62065190	ENST00000359125	1.4771e+00	0
20:62065192	ENST00000359125	1.1689e-01	0
20:62065193	ENST00000359125	1.0270e-01	0
20:62065195	ENST00000359125	1.1689e-01	0
20:62065196	ENST00000359125	1.1689e-01	0
20:62065197	ENST00000359125	7.1783e-02	0
20:62065198	ENST00000359125	1.1220e-01	0
20:62065199	ENST00000359125	7.0054e-02	0
20:62065200	ENST00000359125	8.4433e-02	0
20:62065201	ENST00000359125	5.4877e-02	0
20:62065202	ENST00000359125	1.1669e-01	0
20:62065204	ENST00000359125	2.1451e+00	0
20:62065205	ENST00000359125	1.1669e-01	0
20:62065207	ENST00000359125	1.7923e-01	0
20:62065208	ENST00000359125	7.7118e-02	0
20:62065209	ENST00000359125	7.1783e-02	0
20:62065210	ENST00000359125	1.1669e-01	0
20:62065211	ENST00000359125	1.6638e-01	0
20:62065213	ENST00000359125	1.1220e-01	0
20:62065214	ENST00000359125	6.1470e-02	0
20:62065215	ENST00000359125	1.1427e-01	0
20:62065216	ENST00000359125	1.0008e-01	0
20:62065217	ENST00000359125	1.6520e-01	0
20:62065219	ENST00000359125	2.0472e-01	0
20:62065220	ENST00000359125	1.1669e-01	0
20:62065222	ENST00000359125	1.8998e+00	0
20:62065223	ENST00000359125	1.8998e+00	0
20:62065225	ENST00000359125	1.4771e+00	1
20:62065226	ENST00000359125	7.7118e-02	0
20:62065228	ENST00000359125	7.7118e-02	0
20:62065229	ENST00000359125	1.7539e-01	0
20:62065230	ENST00000359125	1.1427e-01	0
20:62065231	ENST00000359125	1.1183e-01	1
20:62065232	ENST00000359125	9.3797e-02	0
20:62065234	ENST00000359125	2.5380e-01	0
20:62065235	ENST00000359125	1.1669e-01	0
20:62065237	ENST00000359125	2.0526e-01	0
20:62065238	ENST00000359125	1.8998e+00	0
20:62065240	ENST00000359125	1.1689e-01	0
20:62065241	ENST00000359125	1.0270e-01	0
20:62065242	ENST00000359125	8.7414e-02	0
20:62065243	ENST00000359125	7.2337e-02	0
20:62065244	ENST00000359125	1.4745e-01	0
20:62065245	ENST00000359125	5.6225e-02	0
20:62065246	ENST00000359125	1.6520e-01	0
20:62065247	ENST00000359125	4.3716e-02	0
20:62065248	ENST00000359125	7.1965e-02	0
20:62065249	ENST00000359125	5.4877e-02	0
20:62065250	ENST00000359125	1.1220e-01	0
20:62065252	ENST00000359125	2.0526e-01	0
20:62065253	ENST00000359125	2.0526e-01	0
20:62065255	ENST00000359125	1.4771e+00	0
20:62065256	ENST00000359125	1.0008e-01	1
20:62069978	ENST00000359125	6.1470e-02	0
20:62069979	ENST00000359125	1.1220e-01	0
20:62069980	ENST00000359125	5.4877e-02	0
20:62069981	ENST00000359125	3.5594e-02	0
20:62069982	ENST00000359125	1.3100e-01	0
20:62069983	ENST00000359125	1.3100e-01	0
20:62069985	ENST00000359125	1.1220e-01	0
20:62069986	ENST00000359125	6.1470e-02	0
20:62069988	ENST00000359125	2.0526e-01	0
20:62069989	ENST00000359125	1.7539e-01	0
20:62069991	ENST00000359125	1.6638e-01	0
20:62069992	ENST00000359125	1.6922e-01	0
20:62069994	ENST00000359125	1.6638e-01	0
20:62069995	ENST00000359125	2.0526e-01	0
20:62069997	ENST00000359125	1.8942e+00	0
20:62069998	ENST00000359125	2.0715e-01	0
20:62069999	ENST00000359125	1.1427e-01	0
20:62070000	ENST00000359125	1.1183e-01	0
20:62070001	ENST00000359125	7.2337e-02	0
20:62070003	ENST00000359125	1.8942e+00	1
20:62070004	ENST00000359125	1.7759e+00	0
20:62070005	ENST00000359125	8.4433e-02	0
20:62070006	ENST00000359125	1.7539e-01	0
20:62070007	ENST00000359125	5.9583e-02	0
20:62070008	ENST00000359125	8.7414e-02	0
20:62070009	ENST00000359125	8.9152e-02	0
20:62070010	ENST00000359125	5.9162e-02	0
20:62070011	ENST00000359125	8.7414e-02	0
20:62070012	ENST00000359125	7.7118e-02	0
20:62070013	ENST00000359125	1.1110e-01	0
20:62070014	ENST00000359125	4.0297e-02	0
20:62070015	ENST00000359125	8.2913e-02	0
20:62070016	ENST00000359125	8.9152e-02	0
20:62070017	ENST00000359125	7.1783e-02	0
20:62070018	ENST00000359125	1.1669e-01	0
20:62070019	ENST00000359125	1.6638e-01	0
20:62070020	ENST00000359125	6.0236e-02	0
20:62070021	ENST00000359125	8.9152e-02	0
20:62070022	ENST00000359125	5.9162e-02	0
20:62070023	ENST00000359125	8.7414e-02	0
20:62070024	ENST00000359125	1.1220e-01	0
20:62070025	ENST00000359125	7.0054e-02	0
20:62070026	ENST00000359125	8.4433e-02	0
20:62070027	ENST00000359125	1.7539e-01	0
20:62070028	ENST00000359125	8.9518e-02	0
20:62070029	ENST00000359125	7.4322e-02	0
20:62070030	ENST00000359125	1.1669e-01	0
20:62070031	ENST00000359125	1.6638e-01	0
20:62070032	ENST00000359125	6.0236e-02	0
20:62070033	ENST00000359125	1.1220e-01	0
20:62070034	ENST00000359125	7.0054e-02	0
20:62070035	ENST00000359125	6.0236e-02	0
20:62070036	ENST00000359125	7.7118e-02	0
20:62070037	ENST00000359125	1.4286e-01	0
20:62070038	ENST00000359125	6.1470e-02	0
20:62070039	ENST00000359125	1.1220e-01	0
20:62070040	ENST00000359125	6.2280e-02	0
20:62070042	ENST00000359125	1.1183e-01	0
20:62070043	ENST00000359125	2.5380e-01	0
20:62070044	ENST00000359125	6.1470e-02	0
20:62070045	ENST00000359125	8.9152e-02	0
20:62070046	ENST00000359125	5.9162e-02	0
20:62070048	ENST00000359125	1.1220e-01	0
20:62070049	ENST00000359125	6.1470e-02	0
20:62070051	ENST00000359125	2.0526e-01	0
20:62070052	ENST00000359125	1.6638e-01	0
20:62070053	ENST00000359125	4.0297e-02	0
20:62070054	ENST00000359125	8.2913e-02	0
20:62070055	ENST00000359125	1.1183e-01	0
20:62070057	ENST00000359125	2.0715e-01	0
20:62070058	ENST00000359125	1.4896e-01	0
20:62070060	ENST00000359125	1.6520e-01	0
20:62070061	ENST00000359125	1.0008e-01	0
20:62070063	ENST00000359125	2.0715e-01	0
20:62070064	ENST00000359125	8.7209e-02	0
20:62070065	ENST00000359125	5.4877e-02	0
20:62070066	ENST00000359125	8.0945e-02	0
20:62070067	ENST00000359125	3.4178e-02	0
20:62070068	ENST00000359125	5.0257e-02	0
20:62070069	ENST00000359125	1.3100e-01	0
20:62070070	ENST00000359125	2.1860e-01	0
20:62070072	ENST00000359125	2.0526e-01	0
20:62070073	ENST00000359125	2.0715e-01	0
20:62070952	ENST00000359125	1.6638e-01	0
20:62070953	ENST00000359125	1.6638e-01	1
20:62070955	ENST00000359125	1.7539e-01	0
20:62070956	ENST00000359125	2.0526e-01	0
20:62070958	ENST00000359125	1.1220e-01	0
20:62070959	ENST00000359125	6.0236e-02	0
20:62070961	ENST00000359125	1.8998e+00	0
20:62070962	ENST00000359125	1.8998e+00	0
20:62070963	ENST00000359125	1.4931e-01	0
20:62070964	ENST00000359125	7.2337e-02	0
20:62070965	ENST00000359125	8.9152e-02	0
20:62070966	ENST00000359125	8.7414e-02	0
20:62070967	ENST00000359125	7.2337e-02	0
20:62070968	ENST00000359125	8.9152e-02	0
20:62070970	ENST00000359125	1.7923e-01	0
20:62070971	ENST00000359125	7.7118e-02	0
20:62070973	ENST00000359125	1.0008e-01	0
20:62070974	ENST00000359125	2.0472e-01	0
20:62070976	ENST00000359125	2.5380e-01	0
20:62070977	ENST00000359125	1.8942e+00	0
20:62070978	ENST00000359125	7.7252e-02	0
20:62070979	ENST00000359125	1.3100e-01	0
20:62070980	ENST00000359125	2.1860e-01	0
20:62070982	ENST00000359125	7.7118e-02	0
20:62070983	ENST00000359125	1.7539e-01	0
20:62070985	ENST00000359125	2.5380e-01	0
20:62070986	ENST00000359125	1.1669e-01	0
20:62070987	ENST00000359125	6.2280e-02	0
20:62070988	ENST00000359125	7.2337e-02	0
20:62070989	ENST00000359125	8.9152e-02	0
20:62070991	ENST00000359125	2.5380e-01	0
20:62070992	ENST00000359125	1.1183e-01	1
20:62070994	ENST00000359125	1.6638e-01	0
20:62070995	ENST00000359125	2.0526e-01	0
20:62070997	ENST00000359125	1.8998e+00	0
20:62070998	ENST00000359125	1.6638e-01	0
20:62071000	ENST00000359125	8.9152e-02	0
20:62071001	ENST00000359125	1.7539e-01	0
20:62071003	ENST00000359125	7.7118e-02	0
20:62071004	ENST00000359125	1.6922e-01	0
20:62071005	ENST00000359125	8.4433e-02	0
20:62071006	ENST00000359125	1.7539e-01	0
20:62071007	ENST00000359125	8.9518e-02	0
20:62071009	ENST00000359125	2.0526e-01	0
20:62071010	ENST00000359125	1.8942e+00	0
20:62071011	ENST00000359125	1.6273e-01	0
20:62071012	ENST00000359125	1.1183e-01	0
20:62071013	ENST00000359125	7.2337e-02	0
20:62071014	ENST00000359125	7.1965e-02	0
20:62071015	ENST00000359125	5.4877e-02	0
20:62071016	ENST00000359125	1.1220e-01	0
20:62071018	ENST00000359125	2.5380e-01	0
20:62071019	ENST00000359125	1.0008e-01	0
20:62071020	ENST00000359125	8.7414e-02	0
20:62071021	ENST00000359125	1.1220e-01	0
20:62071022	ENST00000359125	5.4877e-02	0
20:62071024	ENST00000359125	2.0715e-01	0
20:62071025	ENST00000359125	2.0715e-01	0
20:62071027	ENST00000359125	1.1689e-01	0
20:62071028	ENST00000359125	1.1689e-01	0
20:62071029	ENST00000359125	7.1783e-02	0
20:62071030	ENST00000359125	8.9152e-02	0
20:62071031	ENST00000359125	8.0945e-02	0
20:62071032	ENST00000359125	7.4322e-02	0
20:62071033	ENST00000359125	1.0008e-01	0
20:62071034	ENST00000359125	1.7923e-01	0
20:62071036	ENST00000359125	2.0715e-01	0
20:62071037	ENST00000359125	1.8942e+00	0
20:62071039	ENST00000359125	1.1689e-01	0
20:62071040	ENST00000359125	1.0270e-01	0
20:62071042	ENST00000359125	2.0526e-01	0
20:62071043	ENST00000359125	1.4896e-01	0
20:62071044	ENST00000359125	2.7444e-02	0
20:62071045	ENST00000359125	1.4745e-01	0
20:62071046	ENST00000359125	2.1860e-01	1
20:62071048	ENST00000359125	2.5380e-01	0
20:62071049	ENST00000359125	1.1669e-01	0
20:62071051	ENST00000359125	2.5380e-01	0
20:62071052	ENST00000359125	1.0008e-01	0
20:62071054	ENST00000359125	1.1220e-01	0
20:62071055	ENST00000359125	6.0236e-02	0
20:62071057	ENST00000359125	2.1451e+00	0
20:62071058	ENST00000359125	1.1669e-01	0
20:62071059	ENST00000359125	2.9961e-02	0
20:62071060	ENST00000359125	1.3100e-01	0
20:62071061	ENST00000359125	1.3100e-01	0
20:62073760	ENST00000359125	1.1220e-01	0
20:62073761	ENST00000359125	6.1470e-02	0
20:62073763	ENST00000359125	2.0526e-01	0
20:62073764	ENST00000359125	2.0715e-01	0
20:62073765	ENST00000359125	8.7209e-02	0
20:62073766	ENST00000359125	5.4877e-02	0
20:62073767	ENST00000359125	1.1669e-01	0
20:62073768	ENST00000359125	1.1427e-01	0
20:62073769	ENST00000359125	5.4877e-02	0
20:62073770	ENST00000359125	1.1220e-01	0
20:62073772	ENST00000359125	7.7118e-02	0
20:62073773	ENST00000359125	1.8311e-01	0
20:62073775	ENST00000359125	1.6638e-01	0
20:62073776	ENST00000359125	1.6638e-01	0
20:62073777	ENST00000359125	6.0847e-02	0
20:62073778	ENST00000359125	1.3100e-01	0
20:62073779	ENST00000359125	1.7923e-01	0
20:62073781	ENST00000359125	1.8998e+00	0
20:62073782	ENST00000359125	1.7939e-01	0
20:62073784	ENST00000359125	1.1689e-01	0
20:62073785	ENST00000359125	1.0270e-01	0
20:62073787	ENST00000359125	2.5380e-01	0
20:62073788	ENST00000359125	1.1669e-01	0
20:62073789	ENST00000359125	7.4322e-02	0
20:62073790	ENST00000359125	1.0008e-01	0
20:62073791	ENST00000359125	1.4342e-01	0
20:62073792	ENST00000359125	4.0297e-02	0
20:62073793	ENST00000359125	8.2913e-02	0
20:62073794	ENST00000359125	8.9152e-02	0
20:62073795	ENST00000359125	7.1783e-02	0
20:62073796	ENST00000359125	1.1669e-01	0
20:62073797	ENST00000359125	1.4896e-01	0
20:62073798	ENST00000359125	1.1427e-01	0
20:62073799	ENST00000359125	1.0008e-01	0
20:62073800	ENST00000359125	1.4931e-01	1
20:62073801	ENST00000359125	1.6273e-01	0
20:62073802	ENST00000359125	1.1183e-01	0
20:62073803	ENST00000359125	7.2337e-02	0
20:62073804	ENST00000359125	8.7414e-02	0
20:62073805	ENST00000359125	7.7118e-02	0
20:62073806	ENST00000359125	1.4286e-01	0
20:62073808	ENST00000359125	2.0715e-01	0
20:62073809	ENST00000359125	2.0715e-01	0
20:62073810	ENST00000359125	6.1470e-02	0
20:62073811	ENST00000359125	8.9152e-02	0
20:62073812	ENST00000359125	5.9162e-02	0
20:62073813	ENST00000359125	8.7414e-02	0
20:62073814	ENST00000359125	7.7118e-02	0
20:62073815	ENST00000359125	1.2805e-01	0
20:62073817	ENST00000359125	1.6638e-01	0
20:62073818	ENST00000359125	2.0526e-01	0
20:62073819	ENST00000359125	5.4877e-02	0
20:62073820	ENST00000359125	8.0945e-02	0
20:62073821	ENST00000359125	3.4178e-02	0
20:62073823	ENST00000359125	1.1689e-01	0
20:62073824	ENST00000359125	1.1689e-01	0
20:62073826	ENST00000359125	1.1669e-01	0
20:62073827	ENST00000359125	2.5380e-01	0
20:62073829	ENST00000359125	1.1220e-01	0
20:62073830	ENST00000359125	6.1470e-02	0
20:62073831	ENST00000359125	7.1965e-02	0
20:62073832	ENST00000359125	7.2337e-02	0
20:62073833	ENST00000359125	1.1183e-01	0
20:62073835	ENST00000359125	1.4771e+00	0
20:62073836	ENST00000359125	7.7118e-02	0
20:62073838	ENST00000359125	2.0526e-01	0
20:62073839	ENST00000359125	2.0526e-01	0
20:62073841	ENST00000359125	1.1220e-01	0
20:62073842	ENST00000359125	6.1470e-02	0
20:62073843	ENST00000359125	3.5594e-02	0
20:62073844	ENST00000359125	1.3100e-01	0
20:62073845	ENST00000359125	2.1860e-01	0
20:62073847	ENST00000359125	7.7118e-02	0
20:62073848	ENST00000359125	1.6520e-01	0
20:62073849	ENST00000359125	1.4684e-02	0
20:62073850	ENST00000359125	2.0472e-01	0
20:62073851	ENST00000359125	9.3797e-02	0
20:62073853	ENST00000359125	8.9152e-02	0
20:62073854	ENST00000359125	1.7539e-01	0
20:62073855	ENST00000359125	7.1965e-02	0
20:62073856	ENST00000359125	7.2337e-02	0
20:62073857	ENST00000359125	8.9152e-02	0
20:62073859	ENST00000359125	2.0526e-01	0
20:62073860	ENST00000359125	1.8942e+00	0
20:62073861	ENST00000359125	7.7252e-02	0
20:62073862	ENST00000359125	1.3100e-01	0
20:62073863	ENST00000359125	2.1860e-01	1
20:62073865	ENST00000359125	1.1689e-01	0
20:62073866	ENST00000359125	1.1689e-01	0
20:62073867	ENST00000359125	1.1427e-01	0
20:62073868	ENST00000359125	5.4877e-02	0
20:62073869	ENST00000359125	1.1220e-01	0
20:62073871	ENST00000359125	2.0526e-01	0
20:62073872	ENST00000359125	1.6638e-01	0
20:62073874	ENST00000359125	1.8311e-01	0
20:62073875	ENST00000359125	1.1669e-01	0
20:62073877	ENST00000359125	1.0008e-01	0
20:62073878	ENST00000359125	2.5380e-01	0
20:62073880	ENST00000359125	1.1220e-01	0
20:62073881	ENST00000359125	6.0236e-02	0
20:62073882	ENST00000359125	6.0236e-02	0
20:62073883	ENST00000359125	7.7118e-02	0
20:62073884	ENST00000359125	1.4286e-01	0
20:62076012	ENST00000359125	4.7663e-02	0
20:62076013	ENST00000359125	6.9127e-02	0
20:62076014	ENST00000359125	6.2762e-02	0
20:62076015	ENST00000359125	5.4318e-02	0
20:62076016	ENST00000359125	1.3366e-01	0
20:62076017	ENST00000359125	8.8624e-02	0
20:62076018	ENST00000359125	5.8706e-02	0
20:62076019	ENST00000359125	9.2170e-02	0
20:62076020	ENST00000359125	1.1766e-01	0
20:62076022	ENST00000359125	1.6492e-01	0
20:62076023	ENST00000359125	1.3368e-01	0
20:62076025	ENST00000359125	1.6024e-01	0
20:62076026	ENST00000359125	8.2513e-02	0
20:62076028	ENST00000359125	8.0415e-02	0
20:62076029	ENST00000359125	2.0716e-01	0
20:62076031	ENST00000359125	9.5243e-02	0
20:62076032	ENST00000359125	1.6710e-01	0
20:62076034	ENST00000359125	1.3484e-01	0
20:62076035	ENST00000359125	6.2946e-02	0
20:62076037	ENST00000359125	1.7001e-01	0
20:62076038	ENST00000359125	1.7157e-01	0
20:62076040	ENST00000359125	9.2928e-02	0
20:62076041	ENST00000359125	4.9891e-02	0
20:62076043	ENST00000359125	9.2928e-02	0
20:62076044	ENST00000359125	5.0576e-02	0
20:62076045	ENST00000359125	5.0576e-02	0
20:62076046	ENST00000359125	7.4855e-02	0
20:62076047	ENST00000359125	4.9674e-02	0
20:62076048	ENST00000359125	6.0424e-02	0
20:62076049	ENST00000359125	4.6076e-02	0
20:62076050	ENST00000359125	9.4205e-02	0
20:62076052	ENST00000359125	2.1310e-01	0
20:62076053	ENST00000359125	9.7974e-02	0
20:62076055	ENST00000359125	1.7234e-01	0
20:62076056	ENST00000359125	1.4916e-01	0
20:62076058	ENST00000359125	1.5426e-01	0
20:62076059	ENST00000359125	1.4183e-01	0
20:62076061	ENST00000359125	1.6666e+00	0
20:62076062	ENST00000359125	1.5625e+00	0
20:62076064	ENST00000359125	1.6836e+00	0
20:62076065	ENST00000359125	1.6190e+00	0
20:62076066	ENST00000359125	1.0255e-01	0
20:62076067	ENST00000359125	8.9813e-02	0
20:62076068	ENST00000359125	1.6084e-01	0
20:62076069	ENST00000359125	1.3367e-01	0
20:62076070	ENST00000359125	1.9971e-01	0
20:62076071	ENST00000359125	1.9971e-01	0
20:62076073	ENST00000359125	1.7356e+00	0
20:62076074	ENST00000359125	1.7450e+00	0
20:62076075	ENST00000359125	3.2790e-02	0
20:62076076	ENST00000359125	1.2068e-01	0
20:62076077	ENST00000359125	1.2068e-01	0
20:62076078	ENST00000359125	1.3212e-01	0
20:62076079	ENST00000359125	2.0138e-01	0
20:62076080	ENST00000359125	1.2165e-01	0
20:62076082	ENST00000359125	1.7590e+00	0
20:62076083	ENST00000359125	1.6492e+00	0
20:62076085	ENST00000359125	3.6174e-02	0
20:62076086	ENST00000359125	8.1796e-02	0
20:62076087	ENST00000359125	1.5846e-02	0
20:62076088	ENST00000359125	1.3797e-01	0
20:62076089	ENST00000359125	1.2258e-01	0
20:62076090	ENST00000359125	8.1796e-02	0
20:62076091	ENST00000359125	1.0499e-01	0
20:62076092	ENST00000359125	6.5552e-02	0
20:62076094	ENST00000359125	1.0499e-01	0
20:62076095	ENST00000359125	5.7944e-02	0
20:62076096	ENST00000359125	6.7837e-02	0
20:62076097	ENST00000359125	6.7689e-02	0
20:62076098	ENST00000359125	8.3423e-02	0
20:62076100	ENST00000359125	1.7777e+00	0
20:62076101	ENST00000359125	1.7908e+00	0
20:62076103	ENST00000359125	1.0576e-01	0
20:62076104	ENST00000359125	5.7944e-02	0
20:62076105	ENST00000359125	7.9590e-02	0
20:62076106	ENST00000359125	1.5951e-01	0
20:62076107	ENST00000359125	7.2694e-02	0
20:62076109	ENST00000359125	1.7856e+00	0
20:62076110	ENST00000359125	1.7171e+00	0
20:62076112	ENST00000359125	7.2694e-02	0
20:62076113	ENST00000359125	1.6064e-01	0
20:62076115	ENST00000359125	1.7908e+00	1
20:62076116	ENST00000359125	1.5795e-01	0
20:62076118	ENST00000359125	1.5683e-01	0
20:62076119	ENST00000359125	1.2436e-01	0
20:62076121	ENST00000359125	1.9435e-01	0
20:62076122	ENST00000359125	1.1077e-01	0
20:62076124	ENST00000359125	1.9486e-01	0
20:62076125	ENST00000359125	1.5795e-01	0
20:62076126	ENST00000359125	3.8254e-02	0
20:62076127	ENST00000359125	7.8711e-02	0
20:62076128	ENST00000359125	8.4634e-02	0
20:62076130	ENST00000359125	9.5011e-02	0
20:62076131	ENST00000359125	2.0364e+00	1
20:62076132	ENST00000359125	1.5339e-01	0
20:62076133	ENST00000359125	1.0542e-01	0
20:62076134	ENST00000359125	8.8417e-02	0
20:62076136	ENST00000359125	1.9349e-01	0
20:62076137	ENST00000359125	1.9527e-01	0
20:62076138	ENST00000359125	5.7944e-02	0
20:62076139	ENST00000359125	1.0499e-01	0
20:62076140	ENST00000359125	5.1350e-02	0
20:62076142	ENST00000359125	1.6643e-01	0
20:62076143	ENST00000359125	7.1612e-02	0
20:62076145	ENST00000359125	1.8909e-01	0
20:62076146	ENST00000359125	1.7450e+00	0
20:62076148	ENST00000359125	1.8909e-01	0
20:62076149	ENST00000359125	1.7501e+00	0
20:62076151	ENST00000359125	1.8752e-01	0
20:62076152	ENST00000359125	1.8752e-01	0
20:62076154	ENST00000359125	1.0250e-01	0
20:62076155	ENST00000359125	2.9456e-02	0
20:62076157	ENST00000359125	1.0660e-01	0
20:62076158	ENST00000359125	2.3186e-01	0
20:62076160	ENST00000359125	1.7356e+00	0
20:62076161	ENST00000359125	1.5200e-01	0
20:62076162	ENST00000359125	2.5072e-02	0
20:62076163	ENST00000359125	1.3471e-01	0
20:62076164	ENST00000359125	1.9971e-01	1
20:62076166	ENST00000359125	1.6232e-01	0
20:62076167	ENST00000359125	6.9840e-02	0
20:62076169	ENST00000359125	1.8420e-01	0
20:62076170	ENST00000359125	1.7048e+00	0
20:62076171	ENST00000359125	6.9324e-02	0
20:62076172	ENST00000359125	1.1756e-01	0
20:62076173	ENST00000359125	1.9617e-01	1
20:62076175	ENST00000359125	6.9204e-02	0
20:62076176	ENST00000359125	1.5185e-01	0
20:62076178	ENST00000359125	1.0371e-01	0
20:62076179	ENST00000359125	2.2557e-01	0
20:62076180	ENST00000359125	1.3239e-01	0
20:62076181	ENST00000359125	1.9429e-01	0
20:62076182	ENST00000359125	1.9429e-01	0
20:62076183	ENST00000359125	2.6629e-02	0
20:62076184	ENST00000359125	1.1526e-01	1
20:62076185	ENST00000359125	1.9234e-01	0
20:62076186	ENST00000359125	6.5391e-02	0
20:62076187	ENST00000359125	8.7121e-02	0
20:62076591	ENST00000359125	1.4896e-01	0
20:62076592	ENST00000359125	2.7444e-02	0
20:62076593	ENST00000359125	1.4745e-01	0
20:62076594	ENST00000359125	1.3100e-01	0
20:62076596	ENST00000359125	1.1669e-01	0
20:62076597	ENST00000359125	2.0472e-01	0
20:62076598	ENST00000359125	2.5863e-02	0
20:62076599	ENST00000359125	2.0472e-01	0
20:62076600	ENST00000359125	1.1220e-01	0
20:62076601	ENST00000359125	8.7414e-02	0
20:62076602	ENST00000359125	7.2337e-02	0
20:62076603	ENST00000359125	1.1183e-01	0
20:62076605	ENST00000359125	1.8942e+00	1
20:62076606	ENST00000359125	2.5380e-01	0
20:62076607	ENST00000359125	3.8437e-02	0
20:62076608	ENST00000359125	8.2913e-02	0
20:62076609	ENST00000359125	5.9162e-02	0
20:62076611	ENST00000359125	1.8942e+00	1
20:62076612	ENST00000359125	1.8216e+00	0
20:62076614	ENST00000359125	2.0526e-01	0
20:62076615	ENST00000359125	1.6638e-01	0
20:62076616	ENST00000359125	4.0297e-02	0
20:62076617	ENST00000359125	8.2913e-02	0
20:62076618	ENST00000359125	1.1183e-01	0
20:62076619	ENST00000359125	7.1783e-02	0
20:62076620	ENST00000359125	8.9152e-02	1
20:62076621	ENST00000359125	8.0945e-02	0
20:62076623	ENST00000359125	7.7118e-02	0
20:62076624	ENST00000359125	1.6922e-01	0
20:62076626	ENST00000359125	1.8942e+00	0
20:62076627	ENST00000359125	1.7759e+00	0
20:62076629	ENST00000359125	2.0715e-01	0
20:62076630	ENST00000359125	2.0715e-01	0
20:62076631	ENST00000359125	8.7209e-02	0
20:62076632	ENST00000359125	1.7539e-01	0
