locus	transcript	exp	obs
21:34726022	ENST00000270139	1.2138e-01	0
21:34726023	ENST00000270139	5.0034e-02	0
21:34726024	ENST00000270139	2.6806e-01	0
21:34726025	ENST00000270139	1.4652e-01	0
21:34726027	ENST00000270139	1.3051e-01	0
21:34726028	ENST00000270139	1.0590e-01	0
21:34726029	ENST00000270139	1.2797e-01	0
21:34726030	ENST00000270139	5.0034e-02	0
21:34726031	ENST00000270139	1.1850e-01	0
21:34726032	ENST00000270139	9.1174e-02	0
21:34726033	ENST00000270139	6.3997e-02	0
21:34726034	ENST00000270139	2.4185e-01	0
21:34726035	ENST00000270139	8.2310e-02	0
21:34726036	ENST00000270139	3.2002e-01	0
21:34726037	ENST00000270139	2.4357e-01	1
21:34726038	ENST00000270139	3.4156e-02	0
21:34726039	ENST00000270139	3.2002e-01	0
21:34726040	ENST00000270139	1.9178e-01	0
21:34726041	ENST00000270139	4.3860e-02	0
21:34726042	ENST00000270139	1.3731e-01	1
21:34726043	ENST00000270139	2.1586e-01	1
21:34726044	ENST00000270139	5.7024e-02	0
21:34726045	ENST00000270139	1.4959e-01	0
21:34726046	ENST00000270139	2.9196e-01	1
21:34726048	ENST00000270139	2.9970e-01	0
21:34726049	ENST00000270139	1.4652e-01	0
21:34726051	ENST00000270139	1.3051e-01	0
21:34726052	ENST00000270139	1.0590e-01	0
21:34726053	ENST00000270139	1.2797e-01	0
21:34726054	ENST00000270139	1.3051e-01	0
21:34726055	ENST00000270139	1.2138e-01	1
21:34726056	ENST00000270139	4.4078e-02	0
21:34726057	ENST00000270139	2.6238e-01	0
21:34726058	ENST00000270139	2.1807e-01	0
21:34726060	ENST00000270139	1.9178e-01	0
21:34726061	ENST00000270139	1.1878e-01	0
21:34726063	ENST00000270139	2.6806e-01	1
21:34726064	ENST00000270139	1.3051e-01	0
21:34726066	ENST00000270139	1.1236e-01	0
21:34726067	ENST00000270139	1.2138e-01	0
21:34726068	ENST00000270139	5.6269e-02	0
21:34726069	ENST00000270139	3.7154e-01	0
21:34726070	ENST00000270139	2.5676e-01	0
21:34726072	ENST00000270139	1.0590e-01	0
21:34726073	ENST00000270139	2.4185e-01	0
21:34726075	ENST00000270139	1.0590e-01	0
21:34726076	ENST00000270139	2.6238e-01	1
21:34726078	ENST00000270139	1.6425e-01	0
21:34726079	ENST00000270139	2.6806e-01	0
21:34726080	ENST00000270139	4.4510e-02	0
21:34726081	ENST00000270139	2.9196e-01	0
21:34726082	ENST00000270139	2.9196e-01	0
21:34726083	ENST00000270139	1.0606e-01	1
21:34726084	ENST00000270139	2.4185e-01	0
21:34726085	ENST00000270139	1.9178e-01	0
21:34726086	ENST00000270139	8.9076e-02	1
21:34726087	ENST00000270139	1.6264e-01	0
21:34726088	ENST00000270139	1.1289e-01	0
21:34726089	ENST00000270139	8.9988e-02	1
21:34727622	ENST00000270139	1.5055e-01	0
21:34727623	ENST00000270139	2.2320e-01	0
21:34727625	ENST00000270139	1.0788e-01	0
21:34727626	ENST00000270139	9.5029e-02	0
21:34727627	ENST00000270139	1.1484e-01	0
21:34727628	ENST00000270139	1.0131e-01	0
21:34727629	ENST00000270139	2.1703e-01	0
21:34727631	ENST00000270139	1.4595e-01	0
21:34727632	ENST00000270139	9.5903e-02	0
21:34727633	ENST00000270139	5.0959e-02	0
21:34727634	ENST00000270139	9.8534e-02	0
21:34727635	ENST00000270139	1.5005e-01	0
21:34727636	ENST00000270139	8.1235e-02	0
21:34727637	ENST00000270139	2.7682e-01	0
21:34727638	ENST00000270139	2.0089e-01	0
21:34727640	ENST00000270139	5.2953e-02	0
21:34727641	ENST00000270139	1.1004e-01	1
21:34727642	ENST00000270139	8.4664e-02	0
21:34727643	ENST00000270139	8.1044e-02	0
21:34727644	ENST00000270139	1.2213e-01	0
21:34727645	ENST00000270139	1.1974e-01	1
21:34727646	ENST00000270139	9.9092e-02	0
21:34727647	ENST00000270139	2.0347e-01	0
21:34727648	ENST00000270139	7.7589e-02	0
21:34727649	ENST00000270139	2.2797e-01	0
21:34727650	ENST00000270139	1.2303e-01	0
21:34727652	ENST00000270139	1.2063e-01	0
21:34727653	ENST00000270139	1.5593e-01	0
21:34727655	ENST00000270139	2.3517e-01	0
21:34727656	ENST00000270139	1.2390e-01	1
21:34727658	ENST00000270139	1.0122e-01	0
21:34727659	ENST00000270139	1.1353e-01	0
21:34727661	ENST00000270139	1.5648e-01	0
21:34727662	ENST00000270139	2.5621e-01	0
21:34727664	ENST00000270139	1.0188e-01	1
21:34727665	ENST00000270139	2.3415e-01	1
21:34727667	ENST00000270139	1.5746e-01	0
21:34727668	ENST00000270139	1.0930e-01	0
21:34727669	ENST00000270139	8.7658e-02	0
21:34727670	ENST00000270139	2.0372e-01	0
21:34727671	ENST00000270139	1.0315e-01	0
21:34727672	ENST00000270139	5.5136e-02	0
21:34727673	ENST00000270139	1.0661e-01	0
21:34727674	ENST00000270139	1.3455e-01	0
21:34727675	ENST00000270139	5.8481e-02	0
21:34727676	ENST00000270139	2.1272e-01	0
21:34727677	ENST00000270139	1.8899e-01	0
21:34727678	ENST00000270139	1.1145e-01	0
21:34727679	ENST00000270139	2.1428e+00	1
21:34727680	ENST00000270139	1.0494e-01	0
21:34727681	ENST00000270139	5.9342e-02	0
21:34727682	ENST00000270139	9.9525e-02	0
21:34727683	ENST00000270139	1.2138e-01	0
21:34727684	ENST00000270139	5.7024e-02	0
21:34727685	ENST00000270139	3.2002e-01	0
21:34727686	ENST00000270139	2.9970e-01	1
21:34727687	ENST00000270139	2.8494e-02	0
21:34727688	ENST00000270139	1.2138e-01	0
21:34727689	ENST00000270139	1.0590e-01	1
21:34727690	ENST00000270139	9.1174e-02	0
21:34727691	ENST00000270139	3.2002e-01	0
21:34727692	ENST00000270139	2.9196e-01	0
21:34727693	ENST00000270139	8.4678e-02	0
21:34727694	ENST00000270139	2.1586e-01	0
21:34727695	ENST00000270139	2.1586e-01	1
21:34727696	ENST00000270139	4.0176e-02	0
21:34727697	ENST00000270139	1.6264e-01	0
21:34727698	ENST00000270139	1.0590e-01	0
21:34727699	ENST00000270139	5.9342e-02	0
21:34727700	ENST00000270139	1.2138e-01	0
21:34727701	ENST00000270139	2.1586e-01	0
21:34727702	ENST00000270139	6.2629e-02	0
21:34727703	ENST00000270139	2.9196e-01	0
21:34727704	ENST00000270139	2.9196e-01	0
21:34727705	ENST00000270139	8.4678e-02	0
21:34727706	ENST00000270139	1.3051e-01	0
21:34727707	ENST00000270139	2.4772e-01	1
21:34727708	ENST00000270139	3.4156e-02	0
21:34727709	ENST00000270139	1.7082e-01	0
21:34727710	ENST00000270139	2.9970e-01	1
21:34727712	ENST00000270139	2.1586e-01	1
21:34727713	ENST00000270139	2.1586e-01	0
21:34727714	ENST00000270139	4.0176e-02	0
21:34727715	ENST00000270139	2.4357e-01	0
21:34727716	ENST00000270139	2.4772e-01	0
21:34727718	ENST00000270139	1.7112e-01	0
21:34727719	ENST00000270139	2.9970e-01	2
21:34727721	ENST00000270139	2.6806e-01	0
21:34727722	ENST00000270139	1.7112e-01	0
21:34727724	ENST00000270139	1.8745e-01	1
21:34727725	ENST00000270139	1.0590e-01	0
21:34727726	ENST00000270139	5.0034e-02	0
21:34727727	ENST00000270139	1.8745e-01	0
21:34727728	ENST00000270139	1.0590e-01	0
21:34727729	ENST00000270139	5.9342e-02	0
21:34727730	ENST00000270139	1.6371e-01	0
21:34727731	ENST00000270139	2.6806e-01	0
21:34727733	ENST00000270139	1.4959e-01	0
21:34727734	ENST00000270139	2.1586e-01	0
21:34727735	ENST00000270139	8.2310e-02	0
21:34727736	ENST00000270139	9.1174e-02	0
21:34727737	ENST00000270139	1.3731e-01	0
21:34727738	ENST00000270139	5.9342e-02	0
21:34727739	ENST00000270139	1.6371e-01	0
21:34727740	ENST00000270139	2.6806e-01	0
21:34727742	ENST00000270139	2.0995e-01	0
21:34727743	ENST00000270139	1.9178e-01	0
21:34727744	ENST00000270139	8.9076e-02	0
21:34727745	ENST00000270139	1.6264e-01	0
21:34727746	ENST00000270139	1.0590e-01	0
21:34727747	ENST00000270139	5.0034e-02	0
21:34727748	ENST00000270139	2.4185e-01	1
21:34727749	ENST00000270139	1.9178e-01	0
21:34727750	ENST00000270139	8.2310e-02	0
21:34727751	ENST00000270139	2.0995e-01	1
21:34727752	ENST00000270139	3.2002e-01	1
21:34727753	ENST00000270139	6.2629e-02	0
21:34727754	ENST00000270139	1.1236e-01	0
21:34727755	ENST00000270139	1.2138e-01	2
21:34727756	ENST00000270139	5.9342e-02	0
21:34727757	ENST00000270139	9.9525e-02	0
21:34727758	ENST00000270139	1.2138e-01	0
21:34727759	ENST00000270139	5.7024e-02	0
21:34727760	ENST00000270139	2.9196e-01	0
21:34727761	ENST00000270139	1.7112e-01	0
21:34727763	ENST00000270139	1.6425e-01	0
21:34727764	ENST00000270139	2.6806e-01	0
21:34727765	ENST00000270139	5.6269e-02	0
21:34727766	ENST00000270139	1.0590e-01	0
21:34727767	ENST00000270139	2.6238e-01	0
21:34727769	ENST00000270139	8.0336e-02	1
21:34727770	ENST00000270139	1.3731e-01	0
21:34727771	ENST00000270139	5.9342e-02	0
21:34727772	ENST00000270139	1.6371e-01	1
21:34727773	ENST00000270139	1.0509e-01	0
21:34727775	ENST00000270139	1.5034e-01	0
21:34727776	ENST00000270139	2.4772e-01	0
21:34727777	ENST00000270139	1.2360e-01	0
21:34727778	ENST00000270139	8.0336e-02	1
21:34727779	ENST00000270139	1.3731e-01	0
21:34727780	ENST00000270139	5.0034e-02	0
21:34727781	ENST00000270139	2.4185e-01	0
21:34727782	ENST00000270139	1.9178e-01	0
21:34727783	ENST00000270139	5.7024e-02	0
21:34727784	ENST00000270139	1.0590e-01	0
21:34727785	ENST00000270139	1.1878e-01	0
21:34727787	ENST00000270139	2.2175e-01	0
21:34727788	ENST00000270139	2.6238e-01	0
21:34727790	ENST00000270139	1.2138e-01	0
21:34727791	ENST00000270139	2.1586e-01	0
21:34727792	ENST00000270139	5.7024e-02	0
21:34727793	ENST00000270139	1.4959e-01	0
21:34727794	ENST00000270139	2.9196e-01	1
21:34727796	ENST00000270139	1.0590e-01	0
21:34727797	ENST00000270139	2.4185e-01	0
21:34727799	ENST00000270139	1.4959e-01	0
21:34727800	ENST00000270139	2.1586e-01	0
21:34727801	ENST00000270139	8.9076e-02	0
21:34727802	ENST00000270139	1.6264e-01	0
21:34727803	ENST00000270139	1.0590e-01	0
21:34727804	ENST00000270139	5.0034e-02	0
21:34727805	ENST00000270139	2.4185e-01	0
21:34727806	ENST00000270139	1.9178e-01	0
21:34727807	ENST00000270139	8.9076e-02	0
21:34727808	ENST00000270139	1.6116e-01	0
21:34727809	ENST00000270139	1.0494e-01	0
21:34727810	ENST00000270139	5.8805e-02	0
21:34727811	ENST00000270139	1.2933e-01	1
21:34727812	ENST00000270139	2.4413e-01	0
21:34727813	ENST00000270139	2.5733e-01	0
21:34727814	ENST00000270139	2.1189e+00	1
21:34727815	ENST00000270139	1.0376e-01	0
21:34727816	ENST00000270139	5.8148e-02	0
21:34727817	ENST00000270139	1.2789e-01	0
21:34727818	ENST00000270139	2.6112e-01	0
21:34727819	ENST00000270139	4.3357e-02	0
21:34727820	ENST00000270139	1.0945e-01	0
21:34727821	ENST00000270139	1.1824e-01	0
21:34727822	ENST00000270139	5.7806e-02	0
21:34727823	ENST00000270139	1.5947e-01	0
21:34727824	ENST00000270139	2.9016e-01	0
21:34727826	ENST00000270139	1.2636e-01	0
21:34727827	ENST00000270139	2.5789e-01	0
21:34727828	ENST00000270139	6.4245e-02	0
21:34727829	ENST00000270139	1.5647e-01	1
21:34727830	ENST00000270139	1.0188e-01	0
21:34727831	ENST00000270139	4.8137e-02	1
21:34727832	ENST00000270139	1.8034e-01	0
21:34727833	ENST00000270139	1.0188e-01	0
21:34727834	ENST00000270139	5.4135e-02	0
21:34727835	ENST00000270139	1.0044e-01	0
21:34727836	ENST00000270139	1.4369e-01	0
21:34727838	ENST00000270139	1.0399e-01	0
21:34727839	ENST00000270139	1.5699e-01	0
21:34727840	ENST00000270139	8.3713e-02	0
21:34727841	ENST00000270139	9.7357e-02	0
21:34727842	ENST00000270139	1.5483e-01	0
21:34727843	ENST00000270139	8.5427e-02	0
21:34727844	ENST00000270139	2.4733e-01	0
21:34727845	ENST00000270139	1.3811e-01	0
21:34727846	ENST00000270139	9.9058e-02	0
21:34727847	ENST00000270139	1.2120e-01	0
21:34727848	ENST00000270139	1.1271e-01	0
21:34727849	ENST00000270139	5.4780e-02	0
21:34727850	ENST00000270139	2.7831e-01	0
21:34727851	ENST00000270139	1.5890e-01	1
