locus	transcript	exp	obs
12:40702420	ENST00000298910	3.1294e-01	1
12:40702421	ENST00000298910	2.8550e-01	0
12:40702422	ENST00000298910	1.0371e-01	0
12:40702423	ENST00000298910	2.3649e-01	1
12:40702424	ENST00000298910	1.8753e-01	0
12:40702425	ENST00000298910	8.7104e-02	0
12:40702426	ENST00000298910	2.9307e-01	1
12:40702427	ENST00000298910	1.6704e-01	0
12:40702429	ENST00000298910	8.4693e-02	0
12:40702430	ENST00000298910	1.1869e-01	0
12:40702431	ENST00000298910	4.8927e-02	0
12:40702432	ENST00000298910	2.3649e-01	0
12:40702433	ENST00000298910	1.4327e-01	0
12:40702434	ENST00000298910	1.0276e-01	0
12:40702435	ENST00000298910	1.6061e-01	0
12:40702436	ENST00000298910	7.8558e-02	0
12:40702437	ENST00000298910	1.2087e-01	0
12:40702438	ENST00000298910	2.9384e-01	0
12:40702439	ENST00000298910	2.5108e-01	0
12:40702441	ENST00000298910	2.8550e-01	1
12:40702442	ENST00000298910	1.8753e-01	0
12:40702443	ENST00000298910	5.0954e-02	0
12:40702444	ENST00000298910	7.8558e-02	0
12:40702445	ENST00000298910	1.3427e-01	0
12:40702446	ENST00000298910	5.8029e-02	0
12:40702447	ENST00000298910	2.1108e-01	1
12:40702448	ENST00000298910	2.8550e-01	0
12:40702450	ENST00000298910	7.8698e-02	0
12:40702451	ENST00000298910	2.3649e-01	1
12:40702452	ENST00000298910	4.7816e-02	0
12:40702453	ENST00000298910	2.3649e-01	1
12:40702454	ENST00000298910	1.4327e-01	0
12:40702455	ENST00000298910	1.0639e-01	0
12:40702456	ENST00000298910	1.1587e-01	1
12:40702457	ENST00000298910	1.1869e-01	0
12:40702458	ENST00000298910	5.8029e-02	0
12:40702459	ENST00000298910	7.8698e-02	0
12:40702460	ENST00000298910	2.3649e-01	0
12:40702461	ENST00000298910	4.3103e-02	0
12:40702462	ENST00000298910	9.7323e-02	0
12:40702463	ENST00000298910	1.2762e-01	0
12:40702464	ENST00000298910	1.2514e-01	0
12:40702465	ENST00000298910	6.2581e-02	0
12:40702466	ENST00000298910	2.3649e-01	0
12:40702467	ENST00000298910	4.7816e-02	0
12:40702468	ENST00000298910	2.3649e-01	0
12:40702469	ENST00000298910	1.8753e-01	0
12:40702470	ENST00000298910	8.0488e-02	0
12:40702471	ENST00000298910	2.3649e-01	1
12:40702472	ENST00000298910	1.1040e-01	0
12:40702474	ENST00000298910	3.0708e+00	1
12:40702475	ENST00000298910	1.4327e-01	0
12:40702477	ENST00000298910	8.7997e-02	0
12:40702478	ENST00000298910	1.4701e-01	0
12:40702480	ENST00000298910	1.1869e-01	0
12:40702481	ENST00000298910	2.1108e-01	0
12:40702482	ENST00000298910	8.7104e-02	0
12:40702483	ENST00000298910	2.9307e-01	0
12:40702484	ENST00000298910	1.6704e-01	0
12:40702486	ENST00000298910	1.6704e-01	0
12:40702487	ENST00000298910	7.8558e-02	0
12:40702488	ENST00000298910	1.2484e-01	0
12:40702489	ENST00000298910	2.5657e-01	0
12:40702490	ENST00000298910	1.8753e-01	1
12:40702491	ENST00000298910	5.5762e-02	0
12:40702492	ENST00000298910	1.1869e-01	0
12:40702493	ENST00000298910	1.1869e-01	0
12:40702494	ENST00000298910	5.7686e-02	0
12:40702495	ENST00000298910	2.3818e-01	0
12:40702496	ENST00000298910	2.3818e-01	0
12:40702498	ENST00000298910	2.5108e-01	0
12:40702908	ENST00000298910	3.6332e-01	1
12:40702910	ENST00000298910	2.2177e+00	2
12:40702911	ENST00000298910	2.3295e-01	1
12:40702913	ENST00000298910	1.5904e-01	0
12:40702914	ENST00000298910	1.1040e-01	0
12:40702915	ENST00000298910	8.7997e-02	0
12:40702916	ENST00000298910	2.0451e-01	0
12:40702917	ENST00000298910	1.0355e-01	0
12:40702918	ENST00000298910	5.5762e-02	1
12:40702919	ENST00000298910	2.1108e-01	0
12:40702920	ENST00000298910	1.0355e-01	0
12:40702921	ENST00000298910	1.2514e-01	0
12:40702922	ENST00000298910	1.4701e-01	1
12:40702923	ENST00000298910	2.8550e-01	1
12:40702925	ENST00000298910	1.4701e-01	1
12:40702926	ENST00000298910	2.6213e-01	1
12:40702927	ENST00000298910	4.3525e-02	0
12:40702928	ENST00000298910	1.6733e-01	0
12:40702929	ENST00000298910	2.6213e-01	0
12:40702931	ENST00000298910	2.0530e-01	0
12:40702932	ENST00000298910	3.1294e-01	0
12:40702933	ENST00000298910	8.0488e-02	1
12:40702934	ENST00000298910	2.0451e-01	0
12:40702935	ENST00000298910	2.9654e-01	0
12:40702937	ENST00000298910	2.1324e-01	0
12:40702938	ENST00000298910	3.1294e-01	0
12:40702939	ENST00000298910	5.5762e-02	0
12:40702940	ENST00000298910	1.1869e-01	0
12:40702941	ENST00000298910	1.1869e-01	0
12:40702942	ENST00000298910	6.3471e-02	0
12:40702943	ENST00000298910	2.8550e-01	0
12:40702944	ENST00000298910	3.1294e-01	1
12:40702945	ENST00000298910	2.0530e-01	0
12:40702946	ENST00000298910	1.4327e-01	1
12:40702947	ENST00000298910	2.3295e-01	0
12:40702949	ENST00000298910	1.0028e-01	0
12:40702950	ENST00000298910	1.6061e-01	0
12:40702951	ENST00000298910	8.6230e-02	0
12:40702952	ENST00000298910	7.9506e-02	0
12:40702953	ENST00000298910	2.2177e+00	1
12:40702955	ENST00000298910	2.4224e-01	0
12:40702956	ENST00000298910	2.3818e-01	0
12:40702958	ENST00000298910	5.5762e-02	0
12:40702959	ENST00000298910	1.1587e-01	1
12:40702960	ENST00000298910	1.0639e-01	0
12:40702961	ENST00000298910	1.6733e-01	0
12:40702962	ENST00000298910	1.6733e-01	0
12:40702964	ENST00000298910	2.5108e-01	0
12:40702965	ENST00000298910	1.2762e-01	0
12:40702967	ENST00000298910	2.3818e-01	0
12:40702968	ENST00000298910	2.4224e-01	0
12:40702970	ENST00000298910	2.9307e-01	0
12:40702971	ENST00000298910	1.4327e-01	0
12:40702973	ENST00000298910	1.4701e-01	0
12:40702974	ENST00000298910	2.8550e-01	1
12:40702976	ENST00000298910	2.0530e-01	1
12:40702977	ENST00000298910	1.4327e-01	0
12:40702978	ENST00000298910	1.6359e-01	0
12:40702979	ENST00000298910	2.5108e-01	0
12:40702980	ENST00000298910	1.1040e-01	0
12:40702982	ENST00000298910	1.6061e-01	0
12:40702983	ENST00000298910	2.4224e-01	0
12:40702984	ENST00000298910	1.0028e-01	0
12:40702985	ENST00000298910	1.1587e-01	0
12:40702986	ENST00000298910	1.2762e-01	0
12:40702987	ENST00000298910	8.7997e-02	0
12:40702988	ENST00000298910	2.3590e-01	0
12:40702989	ENST00000298910	2.5657e-01	0
12:40702991	ENST00000298910	1.0639e-01	0
12:40702992	ENST00000298910	1.6061e-01	0
12:40702993	ENST00000298910	8.7997e-02	0
12:40702994	ENST00000298910	2.9384e-01	0
12:40702995	ENST00000298910	2.4224e-01	0
12:40702997	ENST00000298910	1.5904e-01	0
12:40702998	ENST00000298910	1.0355e-01	0
12:40702999	ENST00000298910	4.8927e-02	0
12:40703000	ENST00000298910	2.6213e-01	1
12:40703001	ENST00000298910	1.6009e-01	0
12:40703003	ENST00000298910	2.0530e-01	0
12:40703004	ENST00000298910	1.8753e-01	0
12:40703005	ENST00000298910	8.7104e-02	0
12:40703006	ENST00000298910	2.3818e-01	0
12:40703007	ENST00000298910	2.9384e-01	0
12:40703009	ENST00000298910	3.1294e-01	1
12:40703010	ENST00000298910	3.1294e-01	0
12:40703011	ENST00000298910	2.0530e-01	0
12:40703012	ENST00000298910	8.4693e-02	0
12:40703013	ENST00000298910	1.2762e-01	0
12:40703014	ENST00000298910	8.6230e-02	0
12:40703015	ENST00000298910	2.9384e-01	0
12:40703016	ENST00000298910	2.5108e-01	0
12:40703018	ENST00000298910	1.3427e-01	0
12:40703019	ENST00000298910	7.8558e-02	0
12:40703020	ENST00000298910	1.2087e-01	0
12:40703021	ENST00000298910	2.4224e-01	0
12:40703022	ENST00000298910	1.1040e-01	0
12:40703024	ENST00000298910	1.2762e-01	0
12:40703025	ENST00000298910	1.0355e-01	0
12:40703026	ENST00000298910	8.9156e-02	0
12:40703027	ENST00000298910	1.3427e-01	0
12:40703028	ENST00000298910	2.1108e-01	0
12:40703029	ENST00000298910	6.1243e-02	0
12:40703030	ENST00000298910	2.8550e-01	0
12:40703031	ENST00000298910	2.8550e-01	0
12:40703032	ENST00000298910	8.2804e-02	0
12:40703033	ENST00000298910	9.7323e-02	0
12:40703034	ENST00000298910	1.2762e-01	1
12:40703035	ENST00000298910	8.7997e-02	0
12:40704233	ENST00000298910	2.9384e-01	0
12:40704234	ENST00000298910	2.4224e-01	0
12:40704236	ENST00000298910	2.2177e+00	2
12:40704237	ENST00000298910	2.7196e+00	0
12:40704239	ENST00000298910	2.7196e+00	1
12:40704240	ENST00000298910	2.4224e-01	0
12:40704242	ENST00000298910	1.0355e-01	1
12:40704243	ENST00000298910	2.3649e-01	1
12:40704245	ENST00000298910	1.0355e-01	0
12:40704246	ENST00000298910	2.3649e-01	1
12:40704248	ENST00000298910	1.0355e-01	0
12:40704249	ENST00000298910	2.5657e-01	0
12:40704251	ENST00000298910	2.9654e-01	0
12:40704252	ENST00000298910	2.5108e-01	1
12:40704254	ENST00000298910	2.9307e-01	0
12:40704255	ENST00000298910	1.6704e-01	0
12:40704257	ENST00000298910	1.8753e-01	0
12:40704258	ENST00000298910	2.1108e-01	0
12:40704259	ENST00000298910	2.4242e-02	0
12:40704260	ENST00000298910	2.3649e-01	1
12:40704261	ENST00000298910	1.1040e-01	0
12:40704263	ENST00000298910	3.0708e+00	1
12:40704264	ENST00000298910	1.6009e-01	0
12:40704266	ENST00000298910	2.1324e-01	1
12:40704267	ENST00000298910	2.9384e-01	0
12:40704269	ENST00000298910	1.6704e-01	0
12:40704270	ENST00000298910	2.9307e-01	0
12:40704272	ENST00000298910	2.9307e-01	0
12:40704273	ENST00000298910	3.1294e-01	0
12:40704274	ENST00000298910	5.5762e-02	0
12:40704275	ENST00000298910	5.8029e-02	0
12:40704276	ENST00000298910	1.1587e-01	0
12:40704277	ENST00000298910	7.8558e-02	0
12:40704278	ENST00000298910	2.5657e-01	0
12:40704279	ENST00000298910	1.8753e-01	0
12:40704280	ENST00000298910	8.7104e-02	0
12:40704281	ENST00000298910	2.9307e-01	0
12:40704282	ENST00000298910	1.6009e-01	0
12:40704284	ENST00000298910	1.0355e-01	0
12:40704285	ENST00000298910	2.3649e-01	0
12:40704287	ENST00000298910	2.0530e-01	0
12:40704288	ENST00000298910	1.8753e-01	0
12:40704289	ENST00000298910	8.7104e-02	0
12:40704290	ENST00000298910	1.5904e-01	1
12:40704291	ENST00000298910	1.1040e-01	1
12:40704292	ENST00000298910	1.2514e-01	0
12:40704293	ENST00000298910	8.4693e-02	0
12:40704294	ENST00000298910	1.2762e-01	0
12:40704295	ENST00000298910	8.6230e-02	0
12:40704296	ENST00000298910	1.0028e-01	1
12:40704297	ENST00000298910	1.3427e-01	0
12:40704298	ENST00000298910	5.5023e-02	0
12:40704299	ENST00000298910	3.0708e+00	1
12:40704300	ENST00000298910	2.7196e+00	2
12:40704302	ENST00000298910	1.1587e-01	0
12:40704303	ENST00000298910	1.1869e-01	0
12:40704304	ENST00000298910	4.8927e-02	0
12:40704305	ENST00000298910	2.4224e-01	0
12:40704306	ENST00000298910	2.9384e-01	1
12:40704308	ENST00000298910	1.6061e-01	0
12:40704309	ENST00000298910	2.3818e-01	0
12:40704310	ENST00000298910	3.3400e-02	0
12:40704311	ENST00000298910	3.1294e-01	1
12:40704312	ENST00000298910	3.1294e-01	0
12:40704313	ENST00000298910	2.0530e-01	0
12:40704314	ENST00000298910	1.1040e-01	0
12:40704315	ENST00000298910	2.6213e-01	0
12:40704316	ENST00000298910	4.3525e-02	0
12:40704317	ENST00000298910	1.0988e-01	0
12:40704318	ENST00000298910	1.1869e-01	0
12:40704319	ENST00000298910	5.8029e-02	0
12:40704320	ENST00000298910	2.1108e-01	0
12:40704321	ENST00000298910	1.8753e-01	0
12:40704322	ENST00000298910	4.2890e-02	0
12:40704323	ENST00000298910	1.6704e-01	0
12:40704324	ENST00000298910	3.6332e-01	0
12:40704326	ENST00000298910	1.1587e-01	1
12:40704327	ENST00000298910	1.2762e-01	0
12:40704328	ENST00000298910	8.7997e-02	0
12:40704329	ENST00000298910	2.0451e-01	0
12:40704330	ENST00000298910	1.0355e-01	0
12:40704331	ENST00000298910	5.5023e-02	1
12:40704332	ENST00000298910	2.6213e-01	0
12:40704333	ENST00000298910	1.1040e-01	0
12:40704335	ENST00000298910	8.7997e-02	0
12:40704336	ENST00000298910	1.6061e-01	0
12:40704338	ENST00000298910	1.0355e-01	0
12:40704339	ENST00000298910	2.1108e-01	0
12:40704340	ENST00000298910	6.1243e-02	0
12:40704341	ENST00000298910	1.0988e-01	0
12:40704342	ENST00000298910	1.2762e-01	0
12:40704343	ENST00000298910	8.6230e-02	0
12:40704344	ENST00000298910	7.9506e-02	0
12:40704345	ENST00000298910	2.2177e+00	2
12:40704347	ENST00000298910	2.5108e-01	1
12:40704348	ENST00000298910	2.9654e-01	0
12:40704350	ENST00000298910	1.6009e-01	0
12:40704351	ENST00000298910	1.0355e-01	0
12:40704352	ENST00000298910	1.0302e-01	0
12:40704353	ENST00000298910	2.9654e-01	1
12:40704354	ENST00000298910	2.5108e-01	0
12:40704356	ENST00000298910	2.3818e-01	0
12:40704357	ENST00000298910	2.9384e-01	0
12:40704359	ENST00000298910	3.1294e-01	0
12:40704360	ENST00000298910	2.8550e-01	0
12:40704361	ENST00000298910	1.2381e-01	0
12:40704362	ENST00000298910	9.8996e-02	0
12:40704363	ENST00000298910	2.2177e+00	1
12:40704365	ENST00000298910	2.3649e-01	0
12:40704366	ENST00000298910	1.8753e-01	0
12:40704367	ENST00000298910	5.5762e-02	0
12:40704368	ENST00000298910	1.4627e-01	0
12:40704369	ENST00000298910	1.6733e-01	0
12:40704371	ENST00000298910	2.1324e-01	0
12:40704372	ENST00000298910	1.6704e-01	0
12:40704373	ENST00000298910	1.0276e-01	0
12:40704374	ENST00000298910	1.2762e-01	0
12:40704375	ENST00000298910	1.1869e-01	0
12:40704376	ENST00000298910	5.7686e-02	1
12:40704377	ENST00000298910	2.9307e-01	0
12:40704378	ENST00000298910	1.6704e-01	0
12:40704380	ENST00000298910	1.0355e-01	0
12:40704381	ENST00000298910	2.1108e-01	0
12:40704382	ENST00000298910	8.7104e-02	0
12:40704383	ENST00000298910	2.3818e-01	0
12:40704384	ENST00000298910	2.9384e-01	0
12:40704386	ENST00000298910	1.6704e-01	0
12:40704387	ENST00000298910	3.6332e-01	0
12:40704389	ENST00000298910	2.1145e+00	0
12:40704390	ENST00000298910	1.1040e-01	1
12:40704391	ENST00000298910	8.7997e-02	0
12:40704392	ENST00000298910	2.0451e-01	0
12:40704393	ENST00000298910	1.0355e-01	2
12:40704394	ENST00000298910	5.5762e-02	0
12:40704395	ENST00000298910	1.8753e-01	0
12:40704396	ENST00000298910	2.3649e-01	0
12:40704398	ENST00000298910	2.0530e-01	0
12:40704399	ENST00000298910	1.8753e-01	0
12:40704400	ENST00000298910	8.7104e-02	0
12:40704401	ENST00000298910	2.3818e-01	1
12:40704402	ENST00000298910	2.4224e-01	0
12:40704404	ENST00000298910	5.8029e-02	0
12:40704405	ENST00000298910	1.1587e-01	0
12:40704406	ENST00000298910	7.8558e-02	0
12:40704407	ENST00000298910	2.9384e-01	0
12:40704408	ENST00000298910	2.3818e-01	0
12:40704410	ENST00000298910	9.7323e-02	0
12:40704411	ENST00000298910	1.1869e-01	0
12:40704412	ENST00000298910	5.5023e-02	0
12:40704413	ENST00000298910	2.6213e-01	0
12:40704414	ENST00000298910	1.2762e-01	0
12:40704416	ENST00000298910	2.1145e+00	1
12:40704417	ENST00000298910	2.7117e+00	0
12:40704419	ENST00000298910	8.4693e-02	0
12:40704420	ENST00000298910	1.1869e-01	0
12:40704421	ENST00000298910	5.8029e-02	0
12:40704422	ENST00000298910	1.6009e-01	0
12:40704423	ENST00000298910	3.6332e-01	0
12:40704425	ENST00000298910	3.1294e-01	1
12:40704426	ENST00000298910	1.8753e-01	0
12:40704427	ENST00000298910	4.2890e-02	0
12:40704428	ENST00000298910	3.1294e-01	1
12:40704429	ENST00000298910	2.8550e-01	0
12:40704430	ENST00000298910	8.2804e-02	0
12:40704431	ENST00000298910	1.1869e-01	0
12:40704432	ENST00000298910	1.6009e-01	0
12:40704433	ENST00000298910	2.3295e-01	0
12:40704434	ENST00000298910	2.1145e+00	0
12:40704435	ENST00000298910	1.1040e-01	0
12:40704436	ENST00000298910	1.2514e-01	0
12:40704437	ENST00000298910	1.1040e-01	0
12:40704438	ENST00000298910	2.4224e-01	0
12:40704439	ENST00000298910	1.2087e-01	1
12:40704440	ENST00000298910	2.5108e-01	0
12:40704441	ENST00000298910	1.2762e-01	0
12:40704443	ENST00000298910	1.4627e-01	0
12:40704444	ENST00000298910	2.1108e-01	0
12:40704445	ENST00000298910	5.5762e-02	0
12:40704446	ENST00000298910	1.1869e-01	0
12:40704447	ENST00000298910	1.0355e-01	0
12:40704448	ENST00000298910	8.9156e-02	0
12:40704449	ENST00000298910	1.1587e-01	1
12:40704450	ENST00000298910	1.2762e-01	0
12:40704451	ENST00000298910	8.7997e-02	0
12:40707774	ENST00000298910	1.8753e-01	0
12:40707775	ENST00000298910	1.8753e-01	0
12:40707776	ENST00000298910	5.0954e-02	0
12:40707777	ENST00000298910	1.0741e-01	0
12:40707778	ENST00000298910	2.1375e-01	1
12:40707780	ENST00000298910	2.3649e-01	0
12:40707781	ENST00000298910	1.8753e-01	0
12:40707782	ENST00000298910	8.0488e-02	0
12:40707783	ENST00000298910	8.9156e-02	0
12:40707784	ENST00000298910	1.6061e-01	0
12:40707785	ENST00000298910	8.6230e-02	0
12:40707786	ENST00000298910	2.4224e-01	0
12:40707787	ENST00000298910	1.2762e-01	0
12:40707789	ENST00000298910	2.9307e-01	0
12:40707790	ENST00000298910	1.6009e-01	1
12:40707792	ENST00000298910	2.9307e-01	0
12:40707793	ENST00000298910	1.6009e-01	0
12:40707795	ENST00000298910	1.7026e-01	0
12:40707796	ENST00000298910	2.5657e-01	1
12:40707798	ENST00000298910	1.0639e-01	0
12:40707799	ENST00000298910	1.6061e-01	0
12:40707800	ENST00000298910	8.6230e-02	0
12:40707801	ENST00000298910	8.6230e-02	0
12:40707802	ENST00000298910	1.6061e-01	0
12:40707804	ENST00000298910	1.8753e-01	0
12:40707805	ENST00000298910	2.1108e-01	0
12:40707806	ENST00000298910	2.4242e-02	0
12:40707807	ENST00000298910	2.5657e-01	0
12:40707808	ENST00000298910	2.1324e-01	1
12:40707810	ENST00000298910	2.3649e-01	0
12:40707811	ENST00000298910	1.4327e-01	0
12:40707812	ENST00000298910	1.0276e-01	0
12:40707813	ENST00000298910	1.6061e-01	0
12:40707814	ENST00000298910	2.3818e-01	0
12:40707815	ENST00000298910	4.6156e-02	0
12:40707816	ENST00000298910	1.4701e-01	0
12:40707817	ENST00000298910	2.8550e-01	1
12:40707819	ENST00000298910	2.9307e-01	1
12:40707820	ENST00000298910	1.6733e-01	0
12:40707822	ENST00000298910	1.8330e-01	0
12:40707823	ENST00000298910	1.0355e-01	0
12:40707824	ENST00000298910	5.5023e-02	0
12:40707825	ENST00000298910	2.6213e-01	0
12:40707826	ENST00000298910	1.2762e-01	0
12:40707828	ENST00000298910	1.5904e-01	1
12:40707829	ENST00000298910	1.0355e-01	0
12:40707830	ENST00000298910	5.8029e-02	0
12:40707831	ENST00000298910	9.7323e-02	0
12:40707832	ENST00000298910	1.1869e-01	0
12:40707833	ENST00000298910	5.8029e-02	0
12:40707834	ENST00000298910	2.1108e-01	0
12:40707835	ENST00000298910	1.8753e-01	1
12:40707836	ENST00000298910	4.2890e-02	0
12:40707837	ENST00000298910	3.1294e-01	1
12:40707838	ENST00000298910	2.1108e-01	0
12:40707839	ENST00000298910	3.6659e-02	0
12:40707840	ENST00000298910	5.8029e-02	0
12:40707841	ENST00000298910	8.2804e-02	1
12:40707842	ENST00000298910	6.1243e-02	0
12:40707843	ENST00000298910	1.8753e-01	0
12:40707844	ENST00000298910	2.1145e+00	1
12:40707846	ENST00000298910	2.0451e-01	0
12:40707847	ENST00000298910	1.1040e-01	0
12:40707848	ENST00000298910	8.6230e-02	0
12:40707849	ENST00000298910	2.7196e+00	1
12:40707850	ENST00000298910	3.0708e+00	2
12:40707852	ENST00000298910	1.0988e-01	1
12:40707853	ENST00000298910	1.1869e-01	0
12:40707854	ENST00000298910	5.8029e-02	0
12:40707855	ENST00000298910	1.1869e-01	1
12:40707856	ENST00000298910	2.1108e-01	0
12:40707857	ENST00000298910	8.7104e-02	0
12:40707858	ENST00000298910	2.9307e-01	0
12:40707859	ENST00000298910	1.6704e-01	0
12:40707861	ENST00000298910	1.2087e-01	0
12:40707862	ENST00000298910	2.1324e-01	0
12:40707864	ENST00000298910	2.1108e-01	1
12:40707865	ENST00000298910	2.1108e-01	0
12:40707866	ENST00000298910	3.9287e-02	0
12:40707867	ENST00000298910	1.5904e-01	0
12:40707868	ENST00000298910	1.0355e-01	0
12:40707869	ENST00000298910	5.5762e-02	0
12:40707870	ENST00000298910	2.1108e-01	1
12:40707871	ENST00000298910	1.1869e-01	0
12:40707872	ENST00000298910	4.3103e-02	0
12:40707873	ENST00000298910	2.5657e-01	0
12:40707874	ENST00000298910	2.9654e-01	0
12:40707876	ENST00000298910	3.0708e+00	1
12:40707877	ENST00000298910	1.6733e-01	0
12:40707879	ENST00000298910	2.1108e-01	0
12:40707880	ENST00000298910	2.1108e-01	0
12:40707881	ENST00000298910	3.9287e-02	0
12:40707882	ENST00000298910	2.0530e-01	1
12:40707883	ENST00000298910	1.4327e-01	0
12:40707884	ENST00000298910	1.6359e-01	0
12:40707885	ENST00000298910	2.6077e+00	0
12:40707886	ENST00000298910	2.7117e+00	1
12:40707888	ENST00000298910	8.4693e-02	0
12:40707889	ENST00000298910	1.1869e-01	0
12:40707890	ENST00000298910	5.5023e-02	0
12:40707891	ENST00000298910	9.8996e-02	0
12:40707892	ENST00000298910	2.2177e+00	1
12:40707894	ENST00000298910	5.5762e-02	0
12:40707895	ENST00000298910	8.2804e-02	0
12:40707896	ENST00000298910	6.1243e-02	0
12:40707897	ENST00000298910	5.5762e-02	1
12:40707898	ENST00000298910	8.2804e-02	0
12:40707899	ENST00000298910	4.3525e-02	0
12:40707900	ENST00000298910	1.0639e-01	0
12:40707901	ENST00000298910	1.3427e-01	0
12:40707902	ENST00000298910	5.5023e-02	0
12:40707903	ENST00000298910	1.0276e-01	0
12:40707904	ENST00000298910	1.4701e-01	0
12:40707906	ENST00000298910	2.6213e-01	1
12:40707907	ENST00000298910	1.6704e-01	0
12:40707909	ENST00000298910	6.2581e-02	0
12:40707910	ENST00000298910	2.3649e-01	0
12:40707911	ENST00000298910	4.7816e-02	0
12:40707912	ENST00000298910	1.8330e-01	0
12:40707913	ENST00000298910	1.0355e-01	1
12:40707914	ENST00000298910	5.8029e-02	0
12:40707915	ENST00000298910	1.1869e-01	0
12:40707916	ENST00000298910	2.1108e-01	1
12:40707917	ENST00000298910	8.0488e-02	0
12:40707918	ENST00000298910	8.9156e-02	0
12:40707919	ENST00000298910	1.6061e-01	1
12:40707920	ENST00000298910	8.6230e-02	0
12:40707921	ENST00000298910	8.6230e-02	0
12:40707922	ENST00000298910	1.6061e-01	1
12:40707924	ENST00000298910	1.0028e-01	0
12:40707925	ENST00000298910	1.6061e-01	0
12:40707926	ENST00000298910	1.0276e-01	1
12:40707927	ENST00000298910	5.5023e-02	0
12:40707928	ENST00000298910	8.2804e-02	0
12:40707929	ENST00000298910	4.3299e-02	0
12:40707930	ENST00000298910	2.3649e-01	0
12:40707931	ENST00000298910	1.8753e-01	0
12:40707932	ENST00000298910	8.7104e-02	0
12:40707933	ENST00000298910	1.5904e-01	0
12:40707934	ENST00000298910	1.0355e-01	0
12:40707935	ENST00000298910	5.8029e-02	0
12:40707936	ENST00000298910	1.1869e-01	1
12:40707937	ENST00000298910	2.1108e-01	0
12:40707938	ENST00000298910	8.7104e-02	0
12:40707939	ENST00000298910	1.5904e-01	0
12:40707940	ENST00000298910	1.1040e-01	0
12:40707941	ENST00000298910	8.6230e-02	0
12:40707942	ENST00000298910	2.4224e-01	0
12:40707943	ENST00000298910	1.2762e-01	0
12:40707945	ENST00000298910	2.5657e-01	0
12:40707946	ENST00000298910	2.5108e-01	0
12:40707948	ENST00000298910	2.0530e-01	0
12:40707949	ENST00000298910	1.6704e-01	1
12:40707950	ENST00000298910	2.3295e-01	1
12:40707951	ENST00000298910	2.7196e+00	0
12:40707952	ENST00000298910	2.3818e-01	0
12:40707954	ENST00000298910	2.6213e-01	0
12:40707955	ENST00000298910	1.6009e-01	0
12:40707957	ENST00000298910	2.0530e-01	0
12:40707958	ENST00000298910	1.6704e-01	1
12:40707959	ENST00000298910	1.0276e-01	0
12:40707960	ENST00000298910	1.2762e-01	1
12:40707961	ENST00000298910	1.1869e-01	0
12:40707962	ENST00000298910	4.3103e-02	0
12:40707963	ENST00000298910	1.2514e-01	0
12:40707964	ENST00000298910	1.4701e-01	1
12:40707966	ENST00000298910	1.1869e-01	0
12:40707967	ENST00000298910	2.1108e-01	0
12:40707968	ENST00000298910	8.7104e-02	0
12:40707969	ENST00000298910	1.5904e-01	0
12:40707970	ENST00000298910	1.0355e-01	0
12:40707971	ENST00000298910	5.5762e-02	0
12:40707972	ENST00000298910	1.8753e-01	1
12:40707973	ENST00000298910	1.1615e-01	0
12:40707975	ENST00000298910	2.1685e-01	0
12:40709014	ENST00000298910	2.5657e-01	1
12:40709016	ENST00000298910	2.6213e-01	0
12:40709017	ENST00000298910	1.4327e-01	1
12:40709019	ENST00000298910	2.5108e-01	0
12:40709020	ENST00000298910	1.2762e-01	0
12:40709022	ENST00000298910	2.3649e-01	0
12:40709023	ENST00000298910	1.2762e-01	0
12:40709025	ENST00000298910	2.0530e-01	0
12:40709026	ENST00000298910	3.1294e-01	0
12:40709027	ENST00000298910	5.5762e-02	0
12:40709028	ENST00000298910	1.1869e-01	0
12:40709029	ENST00000298910	1.1869e-01	0
12:40709030	ENST00000298910	4.3103e-02	0
12:40709031	ENST00000298910	8.9156e-02	0
12:40709032	ENST00000298910	1.3427e-01	0
12:40709033	ENST00000298910	4.8927e-02	0
12:40709034	ENST00000298910	2.3649e-01	0
12:40709035	ENST00000298910	1.4327e-01	0
12:40709036	ENST00000298910	1.6359e-01	0
12:40709037	ENST00000298910	2.9654e-01	0
12:40709038	ENST00000298910	2.1324e-01	0
12:40709040	ENST00000298910	2.4224e-01	0
12:40709041	ENST00000298910	2.3818e-01	0
12:40709043	ENST00000298910	1.0276e-01	0
12:40709044	ENST00000298910	1.6061e-01	0
12:40709046	ENST00000298910	1.0028e-01	0
12:40709047	ENST00000298910	1.6061e-01	1
12:40709048	ENST00000298910	1.0276e-01	0
12:40709049	ENST00000298910	5.5023e-02	0
12:40709050	ENST00000298910	8.2804e-02	0
12:40709051	ENST00000298910	6.3471e-02	0
12:40709052	ENST00000298910	1.2762e-01	1
12:40709053	ENST00000298910	2.6213e-01	0
12:40709054	ENST00000298910	6.5300e-02	0
12:40709055	ENST00000298910	2.0530e-01	0
12:40709056	ENST00000298910	1.4327e-01	1
12:40709057	ENST00000298910	1.0276e-01	0
12:40709058	ENST00000298910	4.8927e-02	0
12:40709059	ENST00000298910	1.1587e-01	0
12:40709060	ENST00000298910	1.0639e-01	0
12:40709061	ENST00000298910	1.6733e-01	0
12:40709062	ENST00000298910	1.6733e-01	0
12:40709064	ENST00000298910	1.2762e-01	1
12:40709065	ENST00000298910	1.1869e-01	0
