locus	transcript	exp	obs
4:153259057	ENST00000281708	8.3273e-02	0
4:153259058	ENST00000281708	5.8357e-02	0
4:153259060	ENST00000281708	2.4361e-01	0
4:153259061	ENST00000281708	2.3952e-01	0
4:153259063	ENST00000281708	1.2718e-01	0
4:153259064	ENST00000281708	2.4007e-01	0
4:153259065	ENST00000281708	9.9939e-02	0
4:153259066	ENST00000281708	1.1484e-01	0
4:153259067	ENST00000281708	5.5263e-02	0
4:153259068	ENST00000281708	5.5263e-02	0
4:153259069	ENST00000281708	1.1763e-01	0
4:153259070	ENST00000281708	8.3935e-02	0
4:153259071	ENST00000281708	1.2402e-01	0
4:153259072	ENST00000281708	1.0941e-01	0
4:153259073	ENST00000281708	1.8166e-01	0
4:153259075	ENST00000281708	2.1013e-01	0
4:153259076	ENST00000281708	3.5802e-01	0
4:153259078	ENST00000281708	2.5283e-01	0
4:153259079	ENST00000281708	1.6777e-01	0
4:153259080	ENST00000281708	6.3969e-02	0
4:153259081	ENST00000281708	2.5678e-01	0
4:153259082	ENST00000281708	1.0815e-01	0
4:153259083	ENST00000281708	1.0092e-01	0
4:153259084	ENST00000281708	7.6488e-02	0
4:153259085	ENST00000281708	1.5638e-01	0
4:153259086	ENST00000281708	8.3429e-02	0
4:153259087	ENST00000281708	2.3437e-01	0
4:153259088	ENST00000281708	1.0681e-01	0
4:153268082	ENST00000281708	8.8495e-02	0
4:153268083	ENST00000281708	1.6152e-01	0
4:153268084	ENST00000281708	8.9660e-02	0
4:153268085	ENST00000281708	4.3347e-02	0
4:153268086	ENST00000281708	1.1936e-01	0
4:153268087	ENST00000281708	1.6100e-01	0
4:153268088	ENST00000281708	2.9473e-01	0
4:153268089	ENST00000281708	3.1471e-01	0
4:153268090	ENST00000281708	2.1227e-01	0
4:153268091	ENST00000281708	5.8357e-02	0
4:153268092	ENST00000281708	1.1936e-01	0
4:153268093	ENST00000281708	9.7873e-02	0
4:153268095	ENST00000281708	1.4784e-01	0
4:153268096	ENST00000281708	8.6718e-02	0
4:153268097	ENST00000281708	1.2155e-01	0
4:153268098	ENST00000281708	7.9002e-02	0
4:153268099	ENST00000281708	3.1471e-01	0
4:153268100	ENST00000281708	5.6078e-02	0
4:153268101	ENST00000281708	1.0414e-01	0
4:153268102	ENST00000281708	2.0566e-01	0
4:153268103	ENST00000281708	8.8495e-02	0
4:153268104	ENST00000281708	1.6152e-01	0
4:153268105	ENST00000281708	7.9002e-02	0
4:153268107	ENST00000281708	1.1102e-01	0
4:153268108	ENST00000281708	2.5250e-01	0
4:153268110	ENST00000281708	2.9550e-01	0
4:153268111	ENST00000281708	2.5250e-01	1
4:153268113	ENST00000281708	2.9473e-01	0
4:153268114	ENST00000281708	1.6828e-01	1
4:153268116	ENST00000281708	2.5250e-01	0
4:153268117	ENST00000281708	3.6537e-01	0
4:153268119	ENST00000281708	2.1445e-01	0
4:153268120	ENST00000281708	2.9550e-01	0
4:153268121	ENST00000281708	8.6718e-02	0
4:153268122	ENST00000281708	1.6152e-01	0
4:153268123	ENST00000281708	7.9002e-02	0
4:153268125	ENST00000281708	1.4408e-01	0
4:153268126	ENST00000281708	2.9473e-01	0
4:153268128	ENST00000281708	2.3783e-01	0
4:153268129	ENST00000281708	1.8859e-01	0
4:153268131	ENST00000281708	2.9473e-01	0
4:153268132	ENST00000281708	1.6828e-01	0
4:153268133	ENST00000281708	2.7226e-02	0
4:153268134	ENST00000281708	2.1227e-01	0
4:153268135	ENST00000281708	2.1227e-01	0
4:153268137	ENST00000281708	2.2303e+00	1
4:153268138	ENST00000281708	1.0802e-01	0
4:153268140	ENST00000281708	2.7350e+00	1
4:153268141	ENST00000281708	3.0882e+00	1
4:153268143	ENST00000281708	2.2303e+00	0
4:153268144	ENST00000281708	9.9557e-02	0
4:153268145	ENST00000281708	5.5335e-02	0
4:153268146	ENST00000281708	1.3503e-01	1
4:153268147	ENST00000281708	1.0700e-01	0
4:153268148	ENST00000281708	5.5335e-02	0
4:153268149	ENST00000281708	1.3503e-01	0
4:153268150	ENST00000281708	1.0085e-01	0
4:153268152	ENST00000281708	2.9822e-01	0
4:153268153	ENST00000281708	2.5250e-01	1
4:153268154	ENST00000281708	4.9204e-02	0
4:153268155	ENST00000281708	1.3503e-01	0
4:153268156	ENST00000281708	7.9002e-02	0
4:153268158	ENST00000281708	2.9550e-01	0
4:153268159	ENST00000281708	2.1445e-01	0
4:153268160	ENST00000281708	8.7597e-02	0
4:153268161	ENST00000281708	2.1227e-01	1
4:153268162	ENST00000281708	1.3503e-01	0
4:153268164	ENST00000281708	2.9550e-01	0
4:153268165	ENST00000281708	2.4361e-01	0
4:153268167	ENST00000281708	2.3952e-01	0
4:153268168	ENST00000281708	2.4361e-01	0
4:153268169	ENST00000281708	4.8086e-02	0
4:153268170	ENST00000281708	2.3783e-01	0
4:153268171	ENST00000281708	1.0544e-01	0
4:153268173	ENST00000281708	1.1102e-01	0
4:153268174	ENST00000281708	2.5250e-01	0
4:153268175	ENST00000281708	1.6451e-01	0
4:153268176	ENST00000281708	1.4408e-01	0
4:153268177	ENST00000281708	2.5802e-01	0
4:153268179	ENST00000281708	2.9822e-01	0
4:153268180	ENST00000281708	2.1445e-01	0
4:153268181	ENST00000281708	5.8012e-02	0
4:153268182	ENST00000281708	1.1936e-01	0
4:153268183	ENST00000281708	1.1936e-01	0
4:153268185	ENST00000281708	2.6361e-01	0
4:153268186	ENST00000281708	1.6100e-01	0
4:153268188	ENST00000281708	2.9473e-01	0
4:153268189	ENST00000281708	1.6100e-01	0
4:153268191	ENST00000281708	2.1445e-01	1
4:153268192	ENST00000281708	3.6537e-01	0
4:153268194	ENST00000281708	2.9473e-01	0
4:153268195	ENST00000281708	1.6100e-01	0
4:153268197	ENST00000281708	2.3952e-01	0
4:153268198	ENST00000281708	2.4361e-01	1
4:153268200	ENST00000281708	1.1681e-01	0
4:153268201	ENST00000281708	1.0414e-01	0
4:153268202	ENST00000281708	2.8021e-02	0
4:153268203	ENST00000281708	2.9473e-01	0
4:153268204	ENST00000281708	3.1471e-01	0
4:153268206	ENST00000281708	2.1445e-01	1
4:153268207	ENST00000281708	3.6537e-01	0
4:153268209	ENST00000281708	1.6828e-01	0
4:153268210	ENST00000281708	2.9473e-01	1
4:153268212	ENST00000281708	1.2835e-01	0
4:153268213	ENST00000281708	2.4007e-01	0
4:153268215	ENST00000281708	2.9389e-01	1
4:153268216	ENST00000281708	2.0890e-01	1
4:153268218	ENST00000281708	2.5196e-01	0
4:153268219	ENST00000281708	1.5947e-01	0
4:153268221	ENST00000281708	2.3261e-01	0
4:153268222	ENST00000281708	1.5240e-01	1
4:153268223	ENST00000281708	3.9988e-02	0
4:153271194	ENST00000281708	1.9185e-01	0
4:153271195	ENST00000281708	9.7516e-02	0
4:153271197	ENST00000281708	2.2853e-01	0
4:153271198	ENST00000281708	3.3939e-02	0
4:153271200	ENST00000281708	2.2262e-01	0
4:153271201	ENST00000281708	2.2262e-01	0
4:153271202	ENST00000281708	4.4295e-02	0
4:153271203	ENST00000281708	8.2259e-02	1
4:153271204	ENST00000281708	1.4561e-01	0
4:153271206	ENST00000281708	9.2264e-02	0
4:153271207	ENST00000281708	8.7695e-02	0
4:153271209	ENST00000281708	1.1577e-01	0
4:153271210	ENST00000281708	2.1180e-01	1
4:153271211	ENST00000281708	3.9534e-02	0
4:153271212	ENST00000281708	9.5906e-02	1
4:153271213	ENST00000281708	9.3629e-02	0
4:153271214	ENST00000281708	2.6988e-02	0
4:153271215	ENST00000281708	1.9245e-01	0
4:153271216	ENST00000281708	2.5286e-01	0
4:153271218	ENST00000281708	1.4356e-01	0
4:153271219	ENST00000281708	2.9357e-01	0
4:153271220	ENST00000281708	4.5166e-02	0
4:153271221	ENST00000281708	9.7429e-02	0
4:153271222	ENST00000281708	6.9520e-02	0
4:153271223	ENST00000281708	1.0272e-01	0
4:153271224	ENST00000281708	1.0476e-01	0
4:153271225	ENST00000281708	7.9887e-02	0
4:153271227	ENST00000281708	2.0732e-01	0
4:153271228	ENST00000281708	1.9061e-01	0
4:153271229	ENST00000281708	6.3476e-02	0
4:153271230	ENST00000281708	9.3629e-02	0
4:153271231	ENST00000281708	4.6889e-02	0
4:153271233	ENST00000281708	1.9109e-01	0
4:153271234	ENST00000281708	8.3673e-02	0
4:153271235	ENST00000281708	4.7633e-02	0
4:153271236	ENST00000281708	9.7429e-02	0
4:153271237	ENST00000281708	9.7429e-02	1
4:153271239	ENST00000281708	1.0272e-01	0
4:153271240	ENST00000281708	9.0619e-02	0
4:153271242	ENST00000281708	2.0750e-01	0
4:153271243	ENST00000281708	1.7079e-01	0
4:153271245	ENST00000281708	1.1577e-01	0
4:153271246	ENST00000281708	2.9357e-01	0
4:153271247	ENST00000281708	7.1103e-02	0
4:153271248	ENST00000281708	8.9203e-02	0
4:153271249	ENST00000281708	1.2851e-01	0
4:153271251	ENST00000281708	1.9109e-01	0
4:153271252	ENST00000281708	8.3673e-02	0
4:153271254	ENST00000281708	1.3218e-01	0
4:153271255	ENST00000281708	1.6939e-01	0
4:153271256	ENST00000281708	6.9192e-02	0
4:153271257	ENST00000281708	2.4859e-01	0
4:153271258	ENST00000281708	1.6939e-01	0
4:153271259	ENST00000281708	1.2995e-01	0
4:153271260	ENST00000281708	1.1381e-01	0
4:153271261	ENST00000281708	2.0381e-01	0
4:153271262	ENST00000281708	6.2403e-02	0
4:153271263	ENST00000281708	9.2047e-02	0
4:153271264	ENST00000281708	4.3709e-02	0
4:153271265	ENST00000281708	4.7382e-02	0
4:153271266	ENST00000281708	9.9517e-02	0
4:153271267	ENST00000281708	7.5889e-02	0
4:153271268	ENST00000281708	3.3610e-02	0
4:153271269	ENST00000281708	1.8441e-01	0
4:153271270	ENST00000281708	6.1365e-02	0
4:153271271	ENST00000281708	4.5249e-02	0
4:153271272	ENST00000281708	9.2553e-02	0
4:153271273	ENST00000281708	6.6040e-02	0
4:153271274	ENST00000281708	1.6009e-01	0
4:153271275	ENST00000281708	2.4402e-01	0
4:153271276	ENST00000281708	1.4623e-01	0
4:153332455	ENST00000281708	4.6382e-02	0
4:153332456	ENST00000281708	1.1252e-01	0
4:153332457	ENST00000281708	9.2259e-02	1
4:153332459	ENST00000281708	2.7979e-01	0
4:153332460	ENST00000281708	1.5284e-01	0
4:153332462	ENST00000281708	2.8170e-01	0
4:153332463	ENST00000281708	1.5388e-01	0
4:153332464	ENST00000281708	5.5778e-02	0
4:153332465	ENST00000281708	1.1409e-01	0
4:153332466	ENST00000281708	9.4162e-02	0
4:153332468	ENST00000281708	2.8355e-01	0
4:153332469	ENST00000281708	1.6292e-01	0
4:153332471	ENST00000281708	2.7798e-01	0
4:153332472	ENST00000281708	1.4401e-01	1
4:153332473	ENST00000281708	1.2331e-01	0
4:153332474	ENST00000281708	1.0204e-01	1
4:153332475	ENST00000281708	2.0800e-01	0
4:153332477	ENST00000281708	2.1134e-01	1
4:153332478	ENST00000281708	2.9389e-01	0
4:153332480	ENST00000281708	2.5428e-01	1
4:153332481	ENST00000281708	1.0941e-01	0
4:153332483	ENST00000281708	2.5428e-01	1
4:153332484	ENST00000281708	1.0941e-01	0
4:153332486	ENST00000281708	1.1002e-01	0
4:153332487	ENST00000281708	2.6122e-01	0
4:153332488	ENST00000281708	5.4834e-02	0
4:153332489	ENST00000281708	1.3381e-01	0
4:153332490	ENST00000281708	7.8287e-02	0
4:153332491	ENST00000281708	1.6302e-01	0
4:153332492	ENST00000281708	1.6646e-01	1
4:153332493	ENST00000281708	2.0460e-01	0
4:153332495	ENST00000281708	1.5954e-01	1
4:153332496	ENST00000281708	3.0603e+00	1
4:153332498	ENST00000281708	2.9822e-01	0
4:153332499	ENST00000281708	2.9550e-01	0
4:153332501	ENST00000281708	1.6152e-01	0
4:153332502	ENST00000281708	8.8495e-02	0
4:153332503	ENST00000281708	1.6451e-01	0
4:153332504	ENST00000281708	1.4408e-01	0
4:153332505	ENST00000281708	2.5802e-01	0
4:153332507	ENST00000281708	1.6799e-01	1
4:153332508	ENST00000281708	2.9473e-01	0
4:153332509	ENST00000281708	3.9509e-02	0
4:153332510	ENST00000281708	2.1227e-01	0
4:153332511	ENST00000281708	2.8711e-01	1
4:153332512	ENST00000281708	4.3771e-02	0
4:153332513	ENST00000281708	2.6361e-01	0
4:153332514	ENST00000281708	1.4784e-01	0
4:153332515	ENST00000281708	4.3771e-02	0
4:153332516	ENST00000281708	2.6361e-01	0
4:153332517	ENST00000281708	1.6152e-01	0
4:153332519	ENST00000281708	2.5802e-01	0
4:153332520	ENST00000281708	1.1102e-01	1
4:153332521	ENST00000281708	1.0334e-01	0
4:153332522	ENST00000281708	1.6100e-01	0
4:153332523	ENST00000281708	1.0414e-01	0
4:153332525	ENST00000281708	3.0882e+00	2
4:153332526	ENST00000281708	1.6799e-01	0
4:153332528	ENST00000281708	1.4408e-01	0
4:153332529	ENST00000281708	2.9473e-01	0
4:153332530	ENST00000281708	6.5670e-02	0
4:153332531	ENST00000281708	2.6361e-01	0
4:153332532	ENST00000281708	1.6152e-01	0
4:153332533	ENST00000281708	1.0700e-01	0
4:153332534	ENST00000281708	1.6100e-01	0
4:153332535	ENST00000281708	1.4710e-01	1
4:153332537	ENST00000281708	2.6361e-01	0
4:153332538	ENST00000281708	1.6828e-01	0
4:153332539	ENST00000281708	6.1589e-02	0
4:153332540	ENST00000281708	3.1471e-01	2
4:153332541	ENST00000281708	2.9473e-01	0
4:153332543	ENST00000281708	2.9473e-01	0
4:153332544	ENST00000281708	1.6828e-01	0
4:153332545	ENST00000281708	6.1589e-02	0
4:153332546	ENST00000281708	3.1471e-01	1
4:153332547	ENST00000281708	2.9473e-01	0
4:153332548	ENST00000281708	5.5335e-02	0
4:153332549	ENST00000281708	1.0414e-01	0
4:153332550	ENST00000281708	1.5994e-01	0
4:153332551	ENST00000281708	8.7597e-02	0
4:153332552	ENST00000281708	1.8859e-01	0
4:153332553	ENST00000281708	2.3783e-01	0
4:153332554	ENST00000281708	4.9204e-02	0
4:153332555	ENST00000281708	1.0414e-01	0
4:153332556	ENST00000281708	1.8434e-01	0
4:153332557	ENST00000281708	4.8086e-02	0
4:153332558	ENST00000281708	2.3783e-01	0
4:153332560	ENST00000281708	1.0085e-01	0
4:153332561	ENST00000281708	2.4361e-01	0
4:153332562	ENST00000281708	1.4784e-01	0
4:153332563	ENST00000281708	4.3771e-02	0
4:153332564	ENST00000281708	2.6361e-01	0
4:153332565	ENST00000281708	1.4784e-01	1
4:153332566	ENST00000281708	6.1589e-02	0
4:153332567	ENST00000281708	1.8859e-01	0
4:153332568	ENST00000281708	2.0647e-01	0
4:153332569	ENST00000281708	8.7597e-02	0
4:153332570	ENST00000281708	1.8859e-01	1
4:153332571	ENST00000281708	2.0647e-01	0
4:153332573	ENST00000281708	2.3783e-01	1
4:153332574	ENST00000281708	1.4408e-01	0
4:153332575	ENST00000281708	1.0334e-01	1
4:153332576	ENST00000281708	1.6152e-01	0
4:153332577	ENST00000281708	8.9660e-02	0
4:153332578	ENST00000281708	8.0944e-02	0
4:153332579	ENST00000281708	1.8859e-01	0
4:153332580	ENST00000281708	2.0647e-01	0
4:153332581	ENST00000281708	5.8012e-02	0
4:153332582	ENST00000281708	1.1936e-01	0
4:153332583	ENST00000281708	1.1936e-01	0
4:153332584	ENST00000281708	5.6078e-02	0
4:153332585	ENST00000281708	1.8859e-01	1
4:153332586	ENST00000281708	2.2303e+00	1
4:153332587	ENST00000281708	2.3427e-01	0
4:153332588	ENST00000281708	1.4408e-01	1
4:153332589	ENST00000281708	2.0647e-01	0
4:153332590	ENST00000281708	6.5670e-02	0
4:153332591	ENST00000281708	2.6361e-01	0
4:153332592	ENST00000281708	1.1102e-01	0
4:153332593	ENST00000281708	1.2584e-01	0
4:153332594	ENST00000281708	1.1102e-01	0
4:153332595	ENST00000281708	2.0566e-01	0
4:153332596	ENST00000281708	8.8495e-02	0
4:153332597	ENST00000281708	1.6152e-01	0
4:153332598	ENST00000281708	7.9002e-02	0
4:153332599	ENST00000281708	1.6451e-01	0
4:153332600	ENST00000281708	1.4408e-01	0
4:153332601	ENST00000281708	2.5802e-01	0
4:153332602	ENST00000281708	2.1445e-01	0
4:153332603	ENST00000281708	3.1471e-01	1
4:153332604	ENST00000281708	1.8859e-01	0
4:153332605	ENST00000281708	1.2584e-01	0
4:153332606	ENST00000281708	1.1102e-01	0
4:153332607	ENST00000281708	2.0566e-01	0
4:153332608	ENST00000281708	8.8495e-02	0
4:153332609	ENST00000281708	1.1102e-01	0
4:153332610	ENST00000281708	2.0566e-01	0
4:153332611	ENST00000281708	8.8495e-02	0
4:153332612	ENST00000281708	1.1102e-01	0
4:153332613	ENST00000281708	2.0566e-01	0
4:153332614	ENST00000281708	8.8495e-02	0
4:153332615	ENST00000281708	1.1102e-01	1
4:153332616	ENST00000281708	2.0566e-01	0
4:153332617	ENST00000281708	8.8495e-02	1
4:153332618	ENST00000281708	1.1102e-01	0
4:153332619	ENST00000281708	1.5994e-01	0
4:153332620	ENST00000281708	8.7597e-02	1
4:153332621	ENST00000281708	1.8859e-01	1
4:153332622	ENST00000281708	2.5802e-01	1
4:153332623	ENST00000281708	8.8495e-02	0
4:153332624	ENST00000281708	1.1102e-01	0
4:153332625	ENST00000281708	2.0566e-01	0
4:153332626	ENST00000281708	8.8495e-02	0
4:153332627	ENST00000281708	1.1102e-01	0
4:153332628	ENST00000281708	1.5994e-01	0
4:153332629	ENST00000281708	8.7597e-02	0
4:153332630	ENST00000281708	1.8859e-01	1
4:153332631	ENST00000281708	2.3783e-01	0
4:153332632	ENST00000281708	4.9204e-02	0
4:153332633	ENST00000281708	1.3503e-01	0
4:153332634	ENST00000281708	1.0700e-01	1
4:153332635	ENST00000281708	5.5335e-02	0
4:153332636	ENST00000281708	1.0414e-01	0
4:153332637	ENST00000281708	1.5994e-01	0
4:153332639	ENST00000281708	3.6537e-01	0
4:153332640	ENST00000281708	2.1445e-01	1
4:153332642	ENST00000281708	2.4361e-01	0
4:153332643	ENST00000281708	2.3952e-01	0
4:153332644	ENST00000281708	8.7597e-02	0
4:153332645	ENST00000281708	3.1471e-01	2
4:153332646	ENST00000281708	2.9473e-01	0
4:153332647	ENST00000281708	5.5335e-02	0
4:153332648	ENST00000281708	1.0414e-01	1
4:153332649	ENST00000281708	1.8434e-01	0
4:153332650	ENST00000281708	4.9204e-02	1
4:153332651	ENST00000281708	1.0414e-01	0
4:153332652	ENST00000281708	1.5994e-01	0
4:153332653	ENST00000281708	8.7597e-02	0
4:153332654	ENST00000281708	1.8859e-01	2
4:153332655	ENST00000281708	2.3783e-01	1
4:153332656	ENST00000281708	4.9204e-02	0
4:153332657	ENST00000281708	1.0414e-01	0
4:153332658	ENST00000281708	2.0566e-01	0
4:153332659	ENST00000281708	8.8495e-02	0
4:153332660	ENST00000281708	1.1102e-01	0
4:153332661	ENST00000281708	1.8434e-01	0
4:153332662	ENST00000281708	4.9204e-02	0
4:153332663	ENST00000281708	1.3503e-01	0
4:153332664	ENST00000281708	1.0700e-01	1
4:153332665	ENST00000281708	5.5335e-02	0
4:153332666	ENST00000281708	1.0414e-01	0
4:153332667	ENST00000281708	1.8434e-01	0
4:153332668	ENST00000281708	4.9204e-02	0
4:153332669	ENST00000281708	1.0414e-01	0
4:153332670	ENST00000281708	1.8434e-01	0
4:153332671	ENST00000281708	4.9204e-02	2
4:153332672	ENST00000281708	1.3503e-01	0
4:153332673	ENST00000281708	7.9002e-02	0
4:153332674	ENST00000281708	1.6451e-01	0
4:153332675	ENST00000281708	1.6100e-01	0
4:153332676	ENST00000281708	1.1936e-01	0
4:153332678	ENST00000281708	2.5802e-01	0
4:153332679	ENST00000281708	2.1807e-01	0
4:153332681	ENST00000281708	1.1681e-01	0
4:153332682	ENST00000281708	1.1102e-01	0
4:153332684	ENST00000281708	2.5802e-01	1
4:153332685	ENST00000281708	1.1102e-01	0
4:153332686	ENST00000281708	1.0334e-01	0
4:153332687	ENST00000281708	1.4408e-01	0
4:153332688	ENST00000281708	2.5802e-01	0
4:153332689	ENST00000281708	8.8495e-02	0
4:153332690	ENST00000281708	1.1102e-01	0
4:153332691	ENST00000281708	1.5994e-01	0
4:153332692	ENST00000281708	8.7597e-02	0
4:153332693	ENST00000281708	1.8859e-01	0
4:153332694	ENST00000281708	2.3783e-01	0
4:153332696	ENST00000281708	1.6828e-01	0
4:153332697	ENST00000281708	3.6537e-01	1
4:153332699	ENST00000281708	2.1265e+00	1
4:153332700	ENST00000281708	1.0414e-01	1
4:153332701	ENST00000281708	3.6866e-02	0
4:153332702	ENST00000281708	2.1227e-01	0
4:153332703	ENST00000281708	2.8711e-01	0
4:153332704	ENST00000281708	6.3830e-02	0
4:153332705	ENST00000281708	1.1936e-01	0
4:153332706	ENST00000281708	2.1227e-01	0
4:153332707	ENST00000281708	8.0944e-02	0
4:153332708	ENST00000281708	2.3783e-01	1
4:153332709	ENST00000281708	1.0430e-01	0
4:153332710	ENST00000281708	6.1589e-02	0
4:153332711	ENST00000281708	2.1227e-01	1
4:153332712	ENST00000281708	1.4710e-01	0
4:153332713	ENST00000281708	6.1589e-02	0
4:153332714	ENST00000281708	2.1227e-01	1
4:153332715	ENST00000281708	1.3503e-01	0
4:153332716	ENST00000281708	1.0700e-01	0
4:153332717	ENST00000281708	1.6100e-01	0
4:153332718	ENST00000281708	1.1936e-01	0
4:153332719	ENST00000281708	5.8357e-02	0
4:153332720	ENST00000281708	1.0414e-01	0
4:153332721	ENST00000281708	1.8434e-01	0
4:153332722	ENST00000281708	4.9204e-02	0
4:153332723	ENST00000281708	1.0414e-01	0
4:153332724	ENST00000281708	2.0566e-01	0
4:153332725	ENST00000281708	7.9002e-02	0
4:153332726	ENST00000281708	1.1653e-01	0
4:153332727	ENST00000281708	5.5335e-02	0
4:153332728	ENST00000281708	1.0334e-01	0
4:153332729	ENST00000281708	1.6152e-01	1
4:153332730	ENST00000281708	1.0700e-01	0
4:153332732	ENST00000281708	2.5802e-01	0
4:153332733	ENST00000281708	2.1807e-01	0
4:153332734	ENST00000281708	4.9204e-02	0
4:153332735	ENST00000281708	1.3503e-01	0
4:153332736	ENST00000281708	1.0085e-01	0
4:153332737	ENST00000281708	8.6718e-02	1
4:153332738	ENST00000281708	1.6152e-01	0
4:153332739	ENST00000281708	7.9002e-02	0
4:153332741	ENST00000281708	2.5802e-01	1
4:153332742	ENST00000281708	1.0414e-01	0
4:153332743	ENST00000281708	5.6078e-02	0
4:153332744	ENST00000281708	1.8859e-01	0
4:153332745	ENST00000281708	2.0647e-01	0
4:153332746	ENST00000281708	8.7597e-02	0
4:153332747	ENST00000281708	2.1227e-01	0
4:153332748	ENST00000281708	1.1936e-01	0
4:153332749	ENST00000281708	5.8357e-02	0
4:153332750	ENST00000281708	1.3503e-01	0
4:153332751	ENST00000281708	7.9002e-02	0
4:153332753	ENST00000281708	2.9550e-01	0
4:153332754	ENST00000281708	2.5250e-01	0
4:153332756	ENST00000281708	2.5802e-01	0
4:153332757	ENST00000281708	1.7122e-01	0
4:153332759	ENST00000281708	2.5250e-01	1
4:153332760	ENST00000281708	3.6537e-01	0
4:153332761	ENST00000281708	5.8774e-02	0
4:153332762	ENST00000281708	2.3783e-01	1
4:153332763	ENST00000281708	1.0430e-01	0
4:153332765	ENST00000281708	2.5250e-01	0
4:153332766	ENST00000281708	3.6537e-01	0
4:153332767	ENST00000281708	5.5335e-02	0
4:153332768	ENST00000281708	1.0414e-01	0
4:153332769	ENST00000281708	1.8434e-01	0
4:153332771	ENST00000281708	1.6828e-01	0
4:153332772	ENST00000281708	2.6361e-01	0
4:153332774	ENST00000281708	2.5802e-01	0
4:153332775	ENST00000281708	1.7122e-01	0
4:153332777	ENST00000281708	1.6100e-01	0
4:153332778	ENST00000281708	2.9473e-01	0
4:153332780	ENST00000281708	1.6100e-01	0
4:153332781	ENST00000281708	2.6361e-01	0
4:153332782	ENST00000281708	4.9204e-02	0
4:153332783	ENST00000281708	1.0414e-01	0
4:153332784	ENST00000281708	1.5994e-01	0
4:153332786	ENST00000281708	3.6537e-01	1
4:153332787	ENST00000281708	2.1445e-01	0
4:153332788	ENST00000281708	8.7597e-02	0
4:153332789	ENST00000281708	2.1227e-01	0
4:153332790	ENST00000281708	1.0414e-01	0
4:153332791	ENST00000281708	1.0360e-01	0
4:153332792	ENST00000281708	2.5250e-01	0
4:153332793	ENST00000281708	9.8168e-02	0
4:153332795	ENST00000281708	2.3952e-01	1
4:153332796	ENST00000281708	2.3952e-01	0
4:153332798	ENST00000281708	2.6361e-01	1
4:153332799	ENST00000281708	1.6799e-01	0
4:153332800	ENST00000281708	1.0700e-01	0
4:153332801	ENST00000281708	1.6799e-01	0
4:153332802	ENST00000281708	2.3952e-01	0
4:153332803	ENST00000281708	8.6718e-02	0
4:153332804	ENST00000281708	1.1102e-01	0
4:153332805	ENST00000281708	2.0566e-01	0
4:153332806	ENST00000281708	8.8495e-02	0
4:153332807	ENST00000281708	1.1102e-01	0
4:153332808	ENST00000281708	2.0566e-01	0
4:153332809	ENST00000281708	8.8495e-02	0
4:153332810	ENST00000281708	1.1102e-01	0
4:153332811	ENST00000281708	1.8434e-01	0
4:153332812	ENST00000281708	4.9204e-02	0
4:153332813	ENST00000281708	1.3503e-01	0
4:153332814	ENST00000281708	1.0700e-01	1
4:153332815	ENST00000281708	5.5335e-02	0
4:153332816	ENST00000281708	1.3503e-01	0
4:153332817	ENST00000281708	1.0700e-01	0
4:153332818	ENST00000281708	5.8774e-02	0
4:153332819	ENST00000281708	2.3783e-01	0
4:153332820	ENST00000281708	1.0544e-01	0
4:153332822	ENST00000281708	1.1102e-01	0
4:153332823	ENST00000281708	2.6361e-01	0
4:153332824	ENST00000281708	5.5335e-02	1
4:153332825	ENST00000281708	1.3503e-01	0
4:153332826	ENST00000281708	1.0085e-01	0
4:153332827	ENST00000281708	8.6718e-02	0
4:153332828	ENST00000281708	1.6152e-01	0
4:153332829	ENST00000281708	1.0700e-01	0
4:153332830	ENST00000281708	5.5335e-02	0
4:153332831	ENST00000281708	1.3503e-01	0
4:153332832	ENST00000281708	1.0085e-01	1
4:153332833	ENST00000281708	8.6718e-02	0
4:153332834	ENST00000281708	1.6152e-01	0
4:153332835	ENST00000281708	1.0700e-01	0
4:153332836	ENST00000281708	5.5335e-02	0
4:153332837	ENST00000281708	1.0414e-01	0
4:153332838	ENST00000281708	2.0566e-01	1
4:153332839	ENST00000281708	8.8495e-02	0
4:153332840	ENST00000281708	1.1102e-01	0
4:153332841	ENST00000281708	2.0566e-01	1
4:153332842	ENST00000281708	8.8495e-02	0
4:153332843	ENST00000281708	1.1102e-01	2
4:153332844	ENST00000281708	1.8434e-01	0
4:153332846	ENST00000281708	1.6828e-01	0
4:153332847	ENST00000281708	3.6537e-01	0
4:153332849	ENST00000281708	1.6799e-01	0
4:153332850	ENST00000281708	2.9473e-01	0
4:153332852	ENST00000281708	3.0882e+00	2
4:153332853	ENST00000281708	2.2303e+00	1
4:153332854	ENST00000281708	8.0944e-02	0
4:153332855	ENST00000281708	2.1227e-01	0
4:153332856	ENST00000281708	1.0414e-01	0
4:153332857	ENST00000281708	2.0647e-01	0
4:153332858	ENST00000281708	3.1471e-01	0
4:153332859	ENST00000281708	1.8859e-01	0
4:153332860	ENST00000281708	1.2584e-01	0
4:153332861	ENST00000281708	1.6152e-01	0
4:153332862	ENST00000281708	1.0700e-01	0
4:153332863	ENST00000281708	5.5335e-02	0
4:153332864	ENST00000281708	1.0414e-01	0
4:153332865	ENST00000281708	1.8434e-01	0
4:153332866	ENST00000281708	4.9204e-02	0
4:153332867	ENST00000281708	1.0414e-01	0
4:153332868	ENST00000281708	4.3132e-02	0
